"Name","Description","Fulladdress","Street","Municipality","Categories","Time Zone","Amenities","Phone","Phones","Claimed","Review Count","Average Rating","Review URL","Google Maps URL","Latitude","Longitude","Website","Domain","Opening Hours","Featured Image","Cid","Fid","Place Id"
"Coin Laundry C-Koin Laundry",*,"Jl. Kayu Manis III No.35, RT.1/RW.3, Kayu Manis, Kec. Matraman, Kota Jakarta Tim","Jl. Kayu Manis III No.35","RT.1/RW.3, Kayu Manis","Binatu Cucian Kering, Binatu","Asia/Jakarta",*,"0822-1071-3353","0822-1071-3353, +62 822-1071-3353","YES",100,5,"https://search.google.com/local/reviews?placeid=ChIJpQhuYvz1aS4RF8zlc_-G_6s&q=la","https://www.google.com/maps?cid=12393773131266116631",-6.1999847,106.859995,,,"Minggu: [07.00-00.00], Senin: [07.00-00.00], Selasa: [07.00-00.00], Rabu: [07.00","https://lh5.googleusercontent.com/p/AF1QipO4VWR8tLHjksMwMaj6pFZRAwirfmEevu74wAus",*,"0x2e69f5fc626e08a5:0xabff86ff73e5cc17","ChIJpQhuYvz1aS4RF8zlc_-G_6s"
"Bubbleklin Laundry Pisangan I Laundry kiloan I laundry ekspress I Laundry antar ",*,"RT.13/RW.14, Pisangan Baru, Kec. Matraman, Kota Jakarta Timur, Daerah Khusus Ibu","RT.13/RW.14, Pisangan Baru","Kec. Matraman","Layanan Binatu, Jasa Pembersih Karpet, Binatu Cucian Kering, Binatu","Asia/Jakarta",*,"0896-7733-6856","0896-7733-6856, +62 896-7733-6856","YES",91,4.7,"https://search.google.com/local/reviews?placeid=ChIJVwdW1GD1aS4R-tLOtI0P5hM&q=la","https://www.google.com/maps?cid=1433850632662340346",-6.2089777,106.8709739,,,"Minggu: [08.00-21.00], Senin: [06.30-21.00], Selasa: [06.30-21.00], Rabu: [06.30","https://lh5.googleusercontent.com/p/AF1QipO3-rhZghUFo1xqr-OxmDITW6FSS0rSPtwxY82X",*,"0x2e69f560d4560757:0x13e60f8db4ced2fa","ChIJVwdW1GD1aS4R-tLOtI0P5hM"
"Maxx Laundry",*,"1, Jl. Nanas No.12, RT.1/RW.3, Utan Kayu Sel., Kec. Matraman, Kota Jakarta Timur","1","Jl. Nanas No.12","Binatu","Asia/Jakarta",*,"0857-1607-0755","0857-1607-0755, +62 857-1607-0755","NO",35,5,"https://search.google.com/local/reviews?placeid=ChIJwVFLNsv1aS4RJSu-jc1Ii74&q=la","https://www.google.com/maps?cid=13730147936652634917",-6.198275199999999,106.8707829,,,,"https://lh5.googleusercontent.com/p/AF1QipMxoWUINe77ZfFcFluzzZ_yWEbroSa5vWhPQMDU",*,"0x2e69f5cb364b51c1:0xbe8b48cd8dbe2b25","ChIJwVFLNsv1aS4RJSu-jc1Ii74"
"ADERA EXPRESS LAUNDRY | KILOAN | SATUAN | KARPET | SEPATU | DLL",*,"Jl. Kayu Ramin No.10B, RT.12/RW.1, Utan Kayu Utara, Kec. Matraman, Kota Jakarta ","Jl. Kayu Ramin No.10B","RT.12/RW.1, Utan Kayu Utara","Binatu","Asia/Jakarta",*,"0877-7409-7785","0877-7409-7785, +62 877-7409-7785","YES",20,5,"https://search.google.com/local/reviews?placeid=ChIJqX4nDvv1aS4RdBDClkiWHg0&q=la","https://www.google.com/maps?cid=945358210305495156",-6.1956054,106.86277749999999,,,"Minggu: [07.30-22.00], Senin: [07.30-22.00], Selasa: [07.30-22.00], Rabu: [07.30","https://lh5.googleusercontent.com/p/AF1QipPJt_uEBjFwweGo7WnxnesznMmSp19w16wvzKx_",9.453582103054952E+17,"0x2e69f5fb0e277ea9:0xd1e964896c21074","ChIJqX4nDvv1aS4RdBDClkiWHg0"
"Ahlan Coin Laundry",*,"3, Jl. Penegak No.23, RT.2/RW.3, Palmeriam, Kec. Matraman, Kota Jakarta Timur, D","3","Jl. Penegak No.23","Binatu","Asia/Jakarta",*,"0813-8899-3772","0813-8899-3772, +62 813-8899-3772","YES",21,4.8,"https://search.google.com/local/reviews?placeid=ChIJXSqWZSX1aS4RcvUqgMX7NRk&q=la","https://www.google.com/maps?cid=1816634850391291250",-6.2010106,106.856889,,,"Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.00-21.00], Rabu: [07.00","https://lh5.googleusercontent.com/p/AF1QipOvVFJOnyF27xGqN6vuNcQ0IZEKA1DE2qtDjsmu",*,"0x2e69f52565962a5d:0x1935fbc5802af572","ChIJXSqWZSX1aS4RcvUqgMX7NRk"
"LAUNDRY EXPRESS OYANDA JAKARTA 24",*,"Jl Bekasi Timur Raya Komplek Polri Cipinang Atas Blok B No. 20, RT.003/RW.5, Kot","Jl Bekasi Timur Raya Komplek Polri Cipinang Atas Blok B No. 20","RT.003/RW.5","Binatu Cucian Kering","Asia/Jakarta",*,"0812-8386-2957","0812-8386-2957, +62 812-8386-2957","YES",114,5,"https://search.google.com/local/reviews?placeid=ChIJCTIy3_b1aS4RlpCY6cf4KUQ&q=la","https://www.google.com/maps?cid=4911730406125506710",-6.209254,106.8923118,,,"Minggu: [Buka 24 jam], Senin: [Buka 24 jam], Selasa: [Buka 24 jam], Rabu: [Buka ","https://lh5.googleusercontent.com/p/AF1QipMFYWuM-yBb0Q2hhpwVaZ5AMXWqp_zfuRSa5RhG",*,"0x2e69f5f6df323209:0x4429f8c7e9989096","ChIJCTIy3_b1aS4RlpCY6cf4KUQ"
"Laundry Kartini",*,"Jl. Ps. Enjo No.28 5, RT.5/RW.3, Pisangan Tim., Kec. Pulo Gadung, Kota Jakarta T","Jl. Ps. Enjo No.28 5","RT.5/RW.3, Pisangan Tim.","Binatu","Asia/Jakarta",*,"0856-9589-5000","0856-9589-5000, +62 856-9589-5000","YES",27,4.8,"https://search.google.com/local/reviews?placeid=ChIJSTXSLTzzaS4RA0S8NYF2VdI&q=la","https://www.google.com/maps?cid=15156150418309661699",-6.211424,106.8774864,,,"Minggu: [06.00-20.00], Senin: [06.00-20.00], Selasa: [06.00-20.00], Rabu: [06.00","https://lh5.googleusercontent.com/p/AF1QipNKP0ITBkaeGVQ7dTLllTEB2eLOlaJgL60Fn1yD",*,"0x2e69f33c2dd23549:0xd255768135bc4403","ChIJSTXSLTzzaS4RA0S8NYF2VdI"
"LAUNDRY CAWANG dot COM by Mbok Laundry Kiloan",*,"Jl. Swadaya 3 No.9, RT.4/RW.9, Cipinang Cempedak, Kecamatan Jatinegara, Kota Jak","Jl. Swadaya 3 No.9","RT.4/RW.9, Cipinang Cempedak","Layanan Binatu, Binatu","Asia/Jakarta",*,"0819-1100-0118","0819-1100-0118, +62 819-1100-0118","YES",41,4.8,"https://search.google.com/local/reviews?placeid=ChIJ37kCDlfzaS4RC5l2im2MgR4&q=la","https://www.google.com/maps?cid=2198192495235864843",-6.2407477,106.8720422,"https://www.laundrycawang.com/","laundrycawang.com","Minggu: [07.00-22.00], Senin: [07.00-22.00], Selasa: [07.00-22.00], Rabu: [07.00","https://lh5.googleusercontent.com/p/AF1QipNy7MRkyuVpSd_bZIZnrvHA8zjidFuNg9SxMKtX",*,"0x2e69f3570e02b9df:0x1e818c6d8a76990b","ChIJ37kCDlfzaS4RC5l2im2MgR4"
"Bubbleklin Laundry Pisangan I Laundry kiloan I laundry ekspress I Laundry antar ",*,"RT.13/RW.14, Pisangan Baru, Kec. Matraman, Kota Jakarta Timur, Daerah Khusus Ibu","RT.13/RW.14, Pisangan Baru","Kec. Matraman","Layanan Binatu, Jasa Pembersih Karpet, Binatu Cucian Kering, Binatu","Asia/Jakarta",*,"0896-7733-6856","0896-7733-6856, +62 896-7733-6856","YES",91,4.7,"https://search.google.com/local/reviews?placeid=ChIJVwdW1GD1aS4R-tLOtI0P5hM&q=la","https://www.google.com/maps?cid=1433850632662340346",-6.2089777,106.8709739,,,"Minggu: [08.00-21.00], Senin: [06.30-21.00], Selasa: [06.30-21.00], Rabu: [06.30","https://lh5.googleusercontent.com/p/AF1QipO3-rhZghUFo1xqr-OxmDITW6FSS0rSPtwxY82X",*,"0x2e69f560d4560757:0x13e60f8db4ced2fa","ChIJVwdW1GD1aS4R-tLOtI0P5hM"
"SHO SHA LAUNDRY RADIO DALAM",*,"4, Jl. Ps. Inpres No.65, RW.14, Gandaria Utara, Kec. Kby. Baru, Jakarta, Daerah ","4","Jl. Ps. Inpres No.65","Binatu Cucian Kering","Asia/Jakarta",*,"0812-8778-3896","0812-8778-3896, +62 812-8778-3896","YES",87,4.7,"https://search.google.com/local/reviews?placeid=ChIJs46GgKDxaS4RXSLFIXkpQ0Y&q=la","https://www.google.com/maps?cid=5062936006328918621",-6.260136999999999,106.7908952,"https://wa.me/6281287783896","wa.me","Minggu: [08.00-20.00], Senin: [08.00-20.00], Selasa: [08.00-20.00], Rabu: [08.00","https://lh5.googleusercontent.com/p/AF1QipPximuH27NZ4_AFkaymRiIvK9W3AWCp1hwZWYXm",*,"0x2e69f1a080868eb3:0x4643297921c5225d","ChIJs46GgKDxaS4RXSLFIXkpQ0Y"
"Mamy Laundry Kampung Tengah",*,"Jl. Raya Tengah kelurahan No.7, RT.8/RW.3, Gedong, Kec. Ps. Rebo, Kota Jakarta T","Jl. Raya Tengah kelurahan No.7","RT.8/RW.3, Gedong","Layanan Binatu, Binatu Cucian Kering, Binatu","Asia/Jakarta",*,,,"YES",56,4.2,"https://search.google.com/local/reviews?placeid=ChIJya_AnIDtaS4RjZHZL7jRjUs&q=la","https://www.google.com/maps?cid=5444238113567773069",-6.2944631,106.86054419999999,"http://www.mamylaundryjakarta.com/","mamylaundryjakarta.com","Minggu: [08.00-21.00], Senin: [08.00-21.00], Selasa: [08.00-21.00], Rabu: [08.00","https://lh5.googleusercontent.com/p/AF1QipPJBAgxg48O1XI8yt3J8_3jdHbLNqxVhxpmMBM=",*,"0x2e69ed809cc0afc9:0x4b8dd1b82fd9918d","ChIJya_AnIDtaS4RjZHZL7jRjUs"
"Zein Laundry",*,"samping persis masjid baiturrahman, Ruko mutiara Jl. Raya Tengah, RT.5/RW.12, Ge","samping persis masjid baiturrahman","Ruko mutiara Jl. Raya Tengah","Layanan Binatu","Asia/Jakarta",*,"0899-7681-702","0899-7681-702, +62 899-7681-702","YES",25,4.6,"https://search.google.com/local/reviews?placeid=ChIJ480_bH_yaS4RrSepGDCX2C8&q=la","https://www.google.com/maps?cid=3447671747580077997",-6.297387,106.861148,"https://www.instagram.com/zeinlaundryjakarta?igsh=dGFtb3VueW02MTlw&utm_source=qr","instagram.com","Minggu: [08.00-21.00], Senin: [08.00-21.00], Selasa: [08.00-21.00], Rabu: [08.00","https://lh5.googleusercontent.com/p/AF1QipP_X56dB5Kn6a4kDFafQ0ixl4fKlY1le21t060L",*,"0x2e69f27f6c3fcde3:0x2fd8973018a927ad","ChIJ480_bH_yaS4RrSepGDCX2C8"
"LaundryKlin Pasar Rebo",*,"MVW5+PXV, Jl. TB Simatupang, RT.3/RW.8, Gedong, Kec. Ps. Rebo, Kota Jakarta Timu","MVW5+PXV","Jl. TB Simatupang","Layanan Binatu","Asia/Jakarta",*,"0877-7621-8025","0877-7621-8025, +62 877-7621-8025","NO",13,5,"https://search.google.com/local/reviews?placeid=ChIJp2YwQQDtaS4RcsfPbrSYrSo&q=la","https://www.google.com/maps?cid=3075282021284562802",-6.303140099999999,106.8598968,,,"Minggu: [08.00-20.00], Senin: [08.00-20.00], Selasa: [08.00-20.00], Rabu: [08.00","https://lh5.googleusercontent.com/p/AF1QipNK9ffv4b6lSStPaJACtTpCb_1XJDg-y2r5iEhc",*,"0x2e69ed00413066a7:0x2aad98b46ecfc772","ChIJp2YwQQDtaS4RcsfPbrSYrSo"
"Bubbleklin Laundry Cililitan Besar, Laundry Ekspress Cililitan, Laundry Sepatu, ",*,"Jl. Tj. Raya, RT.3/RW.3, Cililitan, Kec. Kramat jati, Kota Jakarta Timur, Daerah","Jl. Tj. Raya","RT.3/RW.3, Cililitan","Layanan Binatu","Asia/Jakarta",*,"0896-7733-6858","0896-7733-6858, +62 896-7733-6858","YES",262,4.9,"https://search.google.com/local/reviews?placeid=ChIJNwctf_nyaS4RnttaaUq6-qU&q=la","https://www.google.com/maps?cid=11960076589193681822",-6.264840599999999,106.87042969999999,,,"Minggu: [08.00-20.00], Senin: [08.00-20.00], Selasa: [08.00-20.00], Rabu: [08.00","https://lh5.googleusercontent.com/p/AF1QipNwTSx2tBR6iKhgd8WmETg2pPU3AGUVgS9MT-gF",*,"0x2e69f2f97f2d0737:0xa5faba4a695adb9e","ChIJNwctf_nyaS4RnttaaUq6-qU"
"Rumah Laundree",*,"Jl. Lebak Para No.52, RT.1/RW.2, Cijantung, Kec. Ps. Rebo, Kota Jakarta Timur, D","Jl. Lebak Para No.52","RT.1/RW.2, Cijantung","Layanan Binatu","Asia/Jakarta",*,"0856-7829-231","0856-7829-231, +62 856-7829-231","YES",40,4.9,"https://search.google.com/local/reviews?placeid=ChIJO3kkg6LtaS4Rh2G0Zhj3IaY&q=la","https://www.google.com/maps?cid=11971120968701862279",-6.3187948,106.8554358,,,"Minggu: [07.00-20.00], Senin: [07.00-20.00], Selasa: [07.00-20.00], Rabu: [Tutup","https://lh5.googleusercontent.com/p/AF1QipN5VlJbxwOCgA3uve92zum1uU9QtZ57Aiz_B4Ly",*,"0x2e69eda28324793b:0xa621f71866b46187","ChIJO3kkg6LtaS4Rh2G0Zhj3IaY"
"La Petite Laundry",*,"Jl. Pulo Asem No.8, RT.1/RW.1, Jati, Kec. Pulo Gadung, Kota Jakarta Timur, Daera","Jl. Pulo Asem No.8","RT.1/RW.1, Jati","Layanan Binatu","Asia/Jakarta",*,"0896-2200-0456","0896-2200-0456, +62 896-2200-0456","YES",57,4.8,"https://search.google.com/local/reviews?placeid=ChIJ8aJiTGT1aS4Ritg1vyz4Fn8&q=la","https://www.google.com/maps?cid=9157779763374708874",-6.1924421999999995,106.8943381,"https://lapetitelaundry.com/","lapetitelaundry.com","Minggu: [08.00-20.00], Senin: [08.00-20.00], Selasa: [08.00-20.00], Rabu: [08.00","https://lh5.googleusercontent.com/p/AF1QipOCF_zHOoxxYdPg1EJtDDMBqUey-gyh-5t6kbkm",*,"0x2e69f5644c62a2f1:0x7f16f82cbf35d88a","ChIJ8aJiTGT1aS4Ritg1vyz4Fn8"
"de'Londre Gudang Pewangi Laundry",*,"Jalan Jatinegara Kaum. 37, Jl. Jatinegara Kaum No.37, RT.11/RW.3, Jatinegara Kau","Jalan Jatinegara Kaum. 37","Jl. Jatinegara Kaum No.37","Layanan Binatu, Toko Parfum","Asia/Jakarta",*,"(021) 4759381","(021) 4759381, +62 21 4759381","YES",68,4.7,"https://search.google.com/local/reviews?placeid=ChIJHTvxpLr0aS4RR5iwmkUSxSc&q=la","https://www.google.com/maps?cid=2865716828048496711",-6.2038975,106.89994929999999,"http://www.yurygroup.com/","yurygroup.com","Minggu: [Tutup], Senin: [09.00-18.00], Selasa: [09.00-18.00], Rabu: [09.00-18.00","https://lh5.googleusercontent.com/p/AF1QipNsctqnlu-DoHgX8-J-FnnQRqYS-O2pRtMFRzWq",*,"0x2e69f4baa4f13b1d:0x27c512459ab09847","ChIJHTvxpLr0aS4RR5iwmkUSxSc"
"Mo Laundry Rawamangun (Jasa Laundry Kiloan, Cuci Satuan, dan Cuci Sepatu Rawaman",*,"Jl. Pemuda Asli 1 No.47, RT.13/RW.3, Rawamangun, Kec. Pulo Gadung, Kota Jakarta ","Jl. Pemuda Asli 1 No.47","RT.13/RW.3, Rawamangun","Layanan Binatu, Binatu","Asia/Jakarta",*,"0838-7799-6362","0838-7799-6362, +62 838-7799-6362","YES",64,5,"https://search.google.com/local/reviews?placeid=ChIJ8baI1aH1aS4RCg74cUMWf_U&q=la","https://www.google.com/maps?cid=17689882340265299466",-6.190927299999999,106.8804808,,,"Minggu: [08.00-17.00], Senin: [08.00-20.00], Selasa: [08.00-20.00], Rabu: [09.00","https://lh5.googleusercontent.com/p/AF1QipOYNbwLuIhU_2JK6C53EsFHBe2XCi74pM2B2RIS",*,"0x2e69f5a1d588b6f1:0xf57f164371f80e0a","ChIJ8baI1aH1aS4RCg74cUMWf_U"
"LaundryNau - Pulogadung",*,"Jl. Perintis Kemerdekaan No.35, RT.9/RW.2, Pulo Gadung, Kec. Pulo Gadung, Kota J","Jl. Perintis Kemerdekaan No.35","RT.9/RW.2, Pulo Gadung","Layanan Binatu","Asia/Jakarta",*,"0838-9911-9995","0838-9911-9995, +62 838-9911-9995","YES",13,4.9,"https://search.google.com/local/reviews?placeid=ChIJ2UUl2wf1aS4R0lepEite2gc&q=la","https://www.google.com/maps?cid=565868242278111186",-6.1806551,106.9064635,,,"Minggu: [08.00-21.00], Senin: [08.00-21.00], Selasa: [08.00-21.00], Rabu: [08.00","https://lh5.googleusercontent.com/p/AF1QipM9uWRUixnKNd9MPtepN00tBumHLZaD-fC9azjH",5.6586824227811117E+17,"0x2e69f507db2545d9:0x7da5e2b12a957d2","ChIJ2UUl2wf1aS4R0lepEite2gc"
"aQualis Laundry & Green Dry Clean - Pulomas",*,"Jl. Pulomas Selatan Jl. Pondasi No.53, RT.17/RW.3, Kayu Putih, Kec. Pulo Gadung,","Jl. Pulomas Selatan Jl. Pondasi No.53","RT.17/RW.3, Kayu Putih","Binatu Cucian Kering","Asia/Jakarta",*,"0813-1493-7014","0813-1493-7014, +62 813-1493-7014","YES",88,5,"https://search.google.com/local/reviews?placeid=ChIJ97a6Aun0aS4RL14FBpuTRfs&q=la","https://www.google.com/maps?cid=18106040170943176239",-6.1875465,106.8850064,"http://aqualisfabricare.com/","aqualisfabricare.com","Minggu: [08.00-16.00], Senin: [08.00-17.00], Selasa: [08.00-17.00], Rabu: [08.00","https://lh5.googleusercontent.com/p/AF1QipPMBpthhU5LVa6RxGvE5H6_H6atLrBrHUP4R8hq",*,"0x2e69f4e902bab6f7:0xfb45939b06055e2f","ChIJ97a6Aun0aS4RL14FBpuTRfs"
"Griya Laundry Rawamangun",*,"Jl. Ampera 1 No.24, RT.9/RW.3, Rawamangun, Kec. Pulo Gadung, Kota Jakarta Timur,","Jl. Ampera 1 No.24","RT.9/RW.3, Rawamangun","Layanan Binatu","Asia/Jakarta",*,"0821-2206-8660","0821-2206-8660, +62 821-2206-8660","YES",39,4.5,"https://search.google.com/local/reviews?placeid=ChIJ3Xsfduv0aS4RLhPbkC8OC8k&q=la","https://www.google.com/maps?cid=14486688223823860526",-6.1922709,106.8837626,,,"Minggu: [07.00-19.30], Senin: [07.00-19.30], Selasa: [07.00-19.30], Rabu: [07.00","https://lh5.googleusercontent.com/p/AF1QipPc5l4NYCKARCB7VVvsxbvTOqfCSor7lrjHDnKN",*,"0x2e69f4eb761f7bdd:0xc90b0e2f90db132e","ChIJ3Xsfduv0aS4RLhPbkC8OC8k"
"Laundry sepatu dan tas pulomas rawamangun",*,"Apartemen Tifolia Ruko lantai dasar.05, Jl. Perintis Kemerdekaan No.2, Pulomas, ","Apartemen Tifolia Ruko lantai dasar.05","Jl. Perintis Kemerdekaan No.2","Layanan Binatu","Asia/Jakarta",*,"0896-8310-1088","0896-8310-1088, +62 896-8310-1088","YES",28,4.7,"https://search.google.com/local/reviews?placeid=ChIJDzRgT_r1aS4RMTRa0teB_Gc&q=la","https://www.google.com/maps?cid=7493006643984741425",-6.1754105,106.8926942,,,"Minggu: [08.00-20.00], Senin: [08.00-20.00], Selasa: [08.00-20.00], Rabu: [08.00","https://lh5.googleusercontent.com/p/AF1QipOH1a6gT5WNoSqQq6reTqrO26SQaja-jFHGyp5F",*,"0x2e69f5fa4f60340f:0x67fc81d7d25a3431","ChIJDzRgT_r1aS4RMTRa0teB_Gc"
"Joy Laundry",*,"Jl. Gading Raya Gg. 14 No.88 89, RT.1/RW.14, East Pisangan, Pulo Gadung, East Ja","Jl. Gading Raya Gg. 14 No.88 89","RT.1/RW.14, East Pisangan","Layanan Binatu","Asia/Jakarta",*,"0813-1497-3071","0813-1497-3071, +62 813-1497-3071","NO",21,5,"https://search.google.com/local/reviews?placeid=ChIJ4-KPVGj1aS4R-_X86clltrw&q=la","https://www.google.com/maps?cid=13598168042780292603",-6.2045037,106.8817491,,,"Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.00-21.00], Rabu: [07.00","https://lh5.googleusercontent.com/p/AF1QipPDfoss4yS7rNUKaWT4kIwW_7RjxrQYpJKrLfV-",*,"0x2e69f568548fe2e3:0xbcb665c9e9fcf5fb","ChIJ4-KPVGj1aS4R-_X86clltrw"
"QUICKEZY LAUNDRY | Laundry Antar Jemput | Laundry Ekspres",*,"3, Jl. Rawamangun Muka Timur No.53, RT.3/RW.12, Rawamangun, Kec. Pulo Gadung, Ko","3","Jl. Rawamangun Muka Timur No.53","Layanan Binatu","Asia/Jakarta",*,"0816-797-181","0816-797-181, +62 816-797-181","YES",53,4.1,"https://search.google.com/local/reviews?placeid=ChIJJQwA0hT1aS4RrHx394w5nfY&q=la","https://www.google.com/maps?cid=17770422982283852972",-6.2014531,106.88233149999999,"https://instagram.com/quickezylaundry?utm_medium=copy_link","instagram.com","Minggu: [07.00-18.00], Senin: [07.00-19.00], Selasa: [07.00-19.00], Rabu: [07.00","https://lh5.googleusercontent.com/p/AF1QipMMgULjcGiJWg_G1Gefw0oTLzNjEP09aBvEr4H7",*,"0x2e69f514d2000c25:0xf69d398cf7777cac","ChIJJQwA0hT1aS4RrHx394w5nfY"
"Multi Fresh Laundry Satuan & Kiloan Express",*,"4, Jl. Bujana Tirta Raya No.1, RT.4/RW.6, Pisangan Tim., Kec. Pulo Gadung, Kota ","4","Jl. Bujana Tirta Raya No.1","Binatu","Asia/Jakarta",*,"0812-9454-177","0812-9454-177, +62 812-9454-177","YES",25,4.8,"https://search.google.com/local/reviews?placeid=ChIJGZM1n5r0aS4RVDoivfMPlck&q=la","https://www.google.com/maps?cid=14525533712678009428",-6.2056819999999995,106.8782875,,,"Minggu: [08.00-21.00], Senin: [08.00-21.00], Selasa: [08.00-21.00], Rabu: [08.00","https://lh5.googleusercontent.com/p/AF1QipMX7kDmQCMCajy39Bcnzmdn8KEwFSLfHQRh7ggK",*,"0x2e69f49a9f359319:0xc9950ff3bd223a54","ChIJGZM1n5r0aS4RVDoivfMPlck"
"One Night Stain Laundry CILANDAK",*,"Jl. Taman Cilandak Raya No.40 12, RT.12/RW.4, Cilandak Bar., Kec. Cilandak, Kota","Jl. Taman Cilandak Raya No.40 12","RT.12/RW.4, Cilandak Bar.","Layanan Binatu","Asia/Jakarta",*,"0878-7000-9599","0878-7000-9599, +62 878-7000-9599","YES",51,4.4,"https://search.google.com/local/reviews?placeid=ChIJA7NEeZrxaS4RD2DB84BxM6Y&q=la","https://www.google.com/maps?cid=11976040632767569935",-6.2943967,106.7923217,"http://www.laundryons.com/","laundryons.com","Minggu: [08.00-20.00], Senin: [Tutup], Selasa: [08.00-20.00], Rabu: [08.00-20.00","https://lh5.googleusercontent.com/p/AF1QipNi6xUULVEuJhCZzYxgorM032PdBWf8c3SfKn3w",*,"0x2e69f19a7944b303:0xa6337180f3c1600f","ChIJA7NEeZrxaS4RD2DB84BxM6Y"
"Kumbah Laundry Cilandak",*,"Jl. M.P.R III No.14Z, RT.5/RW.11, Cilandak Bar., Kec. Cilandak, Kota Jakarta Sel","Jl. M.P.R III No.14Z","RT.5/RW.11, Cilandak Bar.","Layanan Binatu","Asia/Jakarta",*,"0816-1790-6283","0816-1790-6283, +62 816-1790-6283","YES",106,4.5,"https://search.google.com/local/reviews?placeid=ChIJWbGlChHxaS4RSiRHbJExlvg&q=la","https://www.google.com/maps?cid=17912559068569347146",-6.2817218,106.8058724,,,"Minggu: [06.00-22.00], Senin: [06.00-22.00], Selasa: [06.00-22.00], Rabu: [06.00","https://lh5.googleusercontent.com/p/AF1QipPZWN5Aqz0L9vTVzr8QLe-K10abzbEJI01HuElu",*,"0x2e69f1110aa5b159:0xf89631916c47244a","ChIJWbGlChHxaS4RSiRHbJExlvg"
"SUPER LAUNDRY",*,"Jl. RS. Fatmawati Raya No.41, RT.1/RW.5, Cilandak Bar., Kec. Cilandak, Kota Jaka","Jl. RS. Fatmawati Raya No.41","RT.1/RW.5, Cilandak Bar.","Binatu","Asia/Jakarta",*,"(021) 7661232","(021) 7661232, +62 21 7661232","NO",90,4.5,"https://search.google.com/local/reviews?placeid=ChIJEei88JbxaS4RrslHFtNo2uk&q=la","https://www.google.com/maps?cid=16850896211581323694",-6.285054,106.7956914,,,"Minggu: [08.00-17.00], Senin: [07.00-18.00], Selasa: [07.00-18.00], Rabu: [07.00","https://lh5.googleusercontent.com/p/AF1QipMx6jmH2r0_uBtMhDGbrOSO6Slq8AvO7-boi8uN",*,"0x2e69f196f0bce811:0xe9da68d31647c9ae","ChIJEei88JbxaS4RrslHFtNo2uk"
"JOURDAN MESIN LAUNDRY",*,"Jl. Raya Cilandak KKO No.11 3, RT.3/RW.8, Ragunan, Ps. Minggu, Kota Jakarta Sela","Jl. Raya Cilandak KKO No.11 3","RT.3/RW.8, Ragunan","Toko Mesin Cuci & Pengering, Toko Elektronik","Asia/Jakarta",*,"(021) 22783233","(021) 22783233, +62 21 22783233","YES",514,4.5,"https://search.google.com/local/reviews?placeid=ChIJ4cwfGQHuaS4RK1AmZKKOhc4&q=la","https://www.google.com/maps?cid=14881457371831750699",-6.3031761,106.81441729999999,"http://jourdanmesinlaundry.com/","jourdanmesinlaundry.com","Minggu: [Tutup], Senin: [08.00-17.00], Selasa: [08.00-17.00], Rabu: [08.00-17.00","https://lh5.googleusercontent.com/p/AF1QipO8XQlXKs9-o2SGcekubApx8oWgpokvpCHZUqSj",*,"0x2e69ee01191fcce1:0xce858ea26426502b","ChIJ4cwfGQHuaS4RK1AmZKKOhc4"
"Tya Laundry",*,"Jalan Bahari Raya No.3, Cilandak Barat, RT.9/RW.10, South Gandaria, Cilandak, So","Jalan Bahari Raya No.3, Cilandak Barat","RT.9/RW.10, South Gandaria","Layanan Binatu","Asia/Jakarta",*,"0812-8531-3038","0812-8531-3038, +62 812-8531-3038","NO",26,4.8,"https://search.google.com/local/reviews?placeid=ChIJUfjBt3zxaS4RvhX0Zh8ApXQ&q=la","https://www.google.com/maps?cid=8405124414428157374",-6.279706,106.7922677,,,"Minggu: [08.00-21.00], Senin: [08.00-21.00], Selasa: [08.00-21.00], Rabu: [08.00","https://lh5.googleusercontent.com/p/AF1QipO3lJxsCbtQ0CPHQIwXzvGSrIv7WMm2glYatWeY",*,"0x2e69f17cb7c1f851:0x74a5001f66f415be","ChIJUfjBt3zxaS4RvhX0Zh8ApXQ"
"Kleen Laundry & General Cleaning Pondok Labu",*,"Jl. Pd. Labu Raya No.222e, Pd. Labu, Kec. Cilandak, Jakarta, Daerah Khusus Ibuko","Jl. Pd. Labu Raya No.222e","Pondok Labu","Binatu","Asia/Jakarta",*,"0811-193-060","0811-193-060, +62 811-193-060","YES",52,4.1,"https://search.google.com/local/reviews?placeid=ChIJX-PGCmLvaS4RroMmu4nzxy0&q=la","https://www.google.com/maps?cid=3298873024948110254",-6.3076045999999995,106.7933073,"http://laundrykleen.id/","laundrykleen.id","Minggu: [08.00-19.00], Senin: [08.00-19.00], Selasa: [08.00-19.00], Rabu: [08.00","https://lh5.googleusercontent.com/p/AF1QipMyJj7SmBiO_uNWGErfXe8JPEvgcqm2eW--m8D4",*,"0x2e69ef620ac6e35f:0x2dc7f389bb2683ae","ChIJX-PGCmLvaS4RroMmu4nzxy0"
