"Name","Description","Fulladdress","Street","Municipality","Categories","Time Zone","Amenities","Phone","Phones","Claimed","Review Count","Average Rating","Review URL","Google Maps URL","Latitude","Longitude","Website","Domain","Opening Hours","Featured Image","Cid","Fid","Place Id"
"Cipta Laundry",*,"Jalan Salyo Nomor 44, Wonolopo, Mijen, Mijen, Kec. Mijen, Kota Semarang, Jawa Te","Jalan Salyo Nomor 44, Wonolopo, Mijen","Mijen","Binatu Cucian Kering","Asia/Jakarta",*,"0877-3178-4687","0877-3178-4687, +62 877-3178-4687","NO",2,4.5,"https://search.google.com/local/reviews?placeid=ChIJjdTJJfBhcC4RXdWVJdvH04w&q=la","https://www.google.com/maps?cid=10147674129438201181",-7.0519307,110.3163194,,,"Minggu: [08.00-20.00], Senin: [08.00-20.00], Selasa: [08.00-20.00], Rabu: [08.00","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UqK_zIEj3CzBHVQX4",*,"0x2e7061f025c9d48d:0x8cd3c7db2595d55d","ChIJjdTJJfBhcC4RXdWVJdvH04w"
"Tegar Laundry Mijen",*,"Jl. Rm. Hadisoebeno Sosro Wardoyo, Mijen, Kec. Mijen, Kota Semarang, Jawa Tengah","Jl. Rm. Hadisoebeno Sosro Wardoyo","Mijen","Binatu Cucian Kering, Binatu","Asia/Jakarta",*,"0852-2622-8559","0852-2622-8559, +62 852-2622-8559","YES",8,3.9,"https://search.google.com/local/reviews?placeid=ChIJ2YBxQR5icC4RUKRiQF1M5XY&q=la","https://www.google.com/maps?cid=8567337829538112592",-7.063419,110.311324,,,"Minggu: [07.00-20.30], Senin: [07.00-20.30], Selasa: [07.00-20.30], Rabu: [07.00","https://lh5.googleusercontent.com/p/AF1QipPhi-YpkSV0LPMov7xF2FOeNS_ZowhsTg5xB_iK",*,"0x2e70621e417180d9:0x76e54c5d4062a450","ChIJ2YBxQR5icC4RUKRiQF1M5XY"
"Aisha laundry mijen semarang",*,"Villa jatimas 3 No.6, kedunpane, Kec. Mijen, Kota Semarang, Jawa Tengah 50211","Villa jatimas 3 No.6","kedunpane","Layanan Binatu","Asia/Jakarta",*,,,"NO",1,5,"https://search.google.com/local/reviews?placeid=ChIJyQb8KumLcC4Rg3cUdXQNdu4&q=la","https://www.google.com/maps?cid=17182936222110349187",-7.0030782,110.35854379999999,,,,"https://lh5.googleusercontent.com/p/AF1QipN8xAa5FZHmX9UlLC9ImOey3jCClp6oa3E4Nfuu",*,"0x2e708be92afc06c9:0xee760d7475147783","ChIJyQb8KumLcC4Rg3cUdXQNdu4"
"Aisha laundry mijen",*,"Villa jatimas 3 No.10, RT.et.02/RW.03, Kedungpane, Kec. Mijen, Kota Semarang, Ja","Villa jatimas 3 No.10","RT.et.02/RW.03, Kedungpane","Binatu","Asia/Jakarta",*,"0856-0646-6755","0856-0646-6755, +62 856-0646-6755","YES",1,5,"https://search.google.com/local/reviews?placeid=ChIJV2crs_OLcC4Rl34eC93n2vg&q=la","https://www.google.com/maps?cid=17931899802889387671",-7.037341499999999,110.3412505,,,"Minggu: [14.00-19.00], Senin: [08.00-19.00], Selasa: [08.00-19.00], Rabu: [08.00",,*,"0x2e708bf3b32b6757:0xf8dae7dd0b1e7e97","ChIJV2crs_OLcC4Rl34eC93n2vg"
"BE WASH Laundry Ngaliyan Semarang",*,"Jl. Prof. Dr. Hamka No.18, Tambakaji, Kec. Ngaliyan, Kota Semarang, Jawa Tengah ","Jl. Prof. Dr. Hamka No.18","Tambakaji","Binatu","Asia/Jakarta",*,"0878-6555-1100","0878-6555-1100, +62 878-6555-1100","YES",43,4.9,"https://search.google.com/local/reviews?placeid=ChIJ51JJ5_CLcC4RLFHi896-ack&q=la","https://www.google.com/maps?cid=14513341138961846572",-6.988555,110.3572999,,,"Minggu: [08.00-20.00], Senin: [08.00-20.00], Selasa: [08.00-20.00], Rabu: [08.00","https://lh5.googleusercontent.com/p/AF1QipNJAOFZ-XfKFDM1e7bx6fO2YS_BVjBvE79y3GJ9",*,"0x2e708bf0e74952e7:0xc969bedef3e2512c","ChIJ51JJ5_CLcC4RLFHi896-ack"
"Best Laundry Self Service Ngaliyan",*,"Jl. Prof. Dr. Hamka No.99, Bringin, Kec. Ngaliyan, Kota Semarang, Jawa Tengah 50","Jl. Prof. Dr. Hamka No.99","Bringin","Binatu","Asia/Jakarta",*,"0812-2722-7911","0812-2722-7911, +62 812-2722-7911","YES",380,4.7,"https://search.google.com/local/reviews?placeid=ChIJZ1Ky8L2LcC4RmCdM30PEWMI&q=la","https://www.google.com/maps?cid=14004158837096720280",-6.998563,110.3436029,,,"Minggu: [07.00-22.00], Senin: [07.00-22.00], Selasa: [07.00-22.00], Rabu: [07.00","https://lh5.googleusercontent.com/p/AF1QipPPX_HHA1r5H0tm7Yczmn6uK8UJk1bdLkxhsnk-",*,"0x2e708bbdf0b25267:0xc258c443df4c2798","ChIJZ1Ky8L2LcC4RmCdM30PEWMI"
"Resik Laundry, Ngaliyan Semarang",*,"Jl. Watu Wila Permata Puri Blok D8A No. 10, Bringin, Kec. Ngaliyan, Kota Semaran","Jl. Watu Wila Permata Puri Blok D8A No. 10","Bringin","Binatu Cucian Kering","Asia/Jakarta",*,"0899-8970-645","0899-8970-645, +62 899-8970-645","YES",29,4.9,"https://search.google.com/local/reviews?placeid=ChIJbf2rKRqLcC4RvScr9W_ZpO8&q=la","https://www.google.com/maps?cid=17268165946123167677",-7.0023351,110.33435879999999,,,,"https://lh5.googleusercontent.com/p/AF1QipN-p0KIiVBVlW5lid2_TWpm5Qke4GYeD7EEA1cS",*,"0x2e708b1a29abfd6d:0xefa4d96ff52b27bd","ChIJbf2rKRqLcC4RvScr9W_ZpO8"
"Dean Laundry Ngaliyan",*,"Depan/Sebrang PGSD UNNES, Jl. Raya Beringin Kios No.3, Tambakaji, Kec. Ngaliyan,","Depan/Sebrang PGSD UNNES","Jl. Raya Beringin Kios No.3","Binatu Cucian Kering","Asia/Jakarta",*,"0822-7481-9997","0822-7481-9997, +62 822-7481-9997","YES",19,5,"https://search.google.com/local/reviews?placeid=ChIJBadUkrRhcC4R1X7pDC_cB60&q=la","https://www.google.com/maps?cid=12468176188036710101",-6.98292,110.3284393,"https://instagram.com/deanlaundry.ngaliyan?igshid=YmMyMTA2M2Y=","instagram.com","Minggu: [09.00-18.00], Senin: [09.00-18.00], Selasa: [18.00-00.00], Rabu: [00.00","https://lh5.googleusercontent.com/p/AF1QipM6ybXdHip3hX7Bub9fXonetqSrpoO6nRmKAQxu",*,"0x2e7061b49254a705:0xad07dc2f0ce97ed5","ChIJBadUkrRhcC4R1X7pDC_cB60"
"Cika Laundry & Drycleaning",*,"Jl. Prof. Dr. Hamka, Bringin, Kec. Ngaliyan, Kota Semarang, Jawa Tengah 50181","Jl. Prof. Dr. Hamka","Bringin","Layanan Binatu, Perusahaan, Binatu Cucian Kering, Toko","Asia/Jakarta",*,"0815-6603-444","0815-6603-444, +62 815-6603-444","YES",258,4.7,"https://search.google.com/local/reviews?placeid=ChIJfWFJUr2KcC4RyW9NsU9WPO8&q=la","https://www.google.com/maps?cid=17238748373944463305",-6.998563,110.343522,,,"Minggu: [07.00-22.00], Senin: [07.00-22.00], Selasa: [07.00-22.00], Rabu: [07.00","https://lh5.googleusercontent.com/p/AF1QipP1LnMqg6EfIvy5WlM6iBdjD-MSuSHDzwyGFFCz",*,"0x2e708abd5249617d:0xef3c564fb14d6fc9","ChIJfWFJUr2KcC4RyW9NsU9WPO8"
"Puha Laundry & Dry Clean",*,"Jl. Prof. Dr. Hamka No.9, Tambakaji, Kec. Ngaliyan, Kota Semarang, Jawa Tengah 5","Jl. Prof. Dr. Hamka No.9","Tambakaji","Binatu Cucian Kering","Asia/Jakarta",*,"0855-4000-9008","0855-4000-9008, +62 855-4000-9008","YES",16,4.8,"https://search.google.com/local/reviews?placeid=ChIJBbF-rnGLcC4RQfCszGFJ0ys&q=la","https://www.google.com/maps?cid=3157948448111390785",-6.997700399999999,110.34544849999999,,,"Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.00-21.00], Rabu: [07.00","https://lh5.googleusercontent.com/p/AF1QipNtHdpupKWbWeZ-2eCaXtjhq_5xlJciDss-b03m",*,"0x2e708b71ae7eb105:0x2bd34961ccacf041","ChIJBbF-rnGLcC4RQfCszGFJ0ys"
"Laundry Zone Ngaliyan",*,"Jl. Raya Ngaliyan No.46, Tambakaji, Kec. Ngaliyan, Kota Semarang, Jawa Tengah 50","Jl. Raya Ngaliyan No.46","Tambakaji","Layanan Binatu, Binatu, Layanan Pembersih Kulit","Asia/Jakarta",*,"0812-2226-4404","0812-2226-4404, +62 812-2226-4404","YES",41,3.9,"https://search.google.com/local/reviews?placeid=ChIJQXhcI7yKcC4R0QotHobCkzA&q=la","https://www.google.com/maps?cid=3500355216684681937",-6.995543,110.348008,,,"Minggu: [07.00-19.00], Senin: [07.00-19.00], Selasa: [07.00-19.00], Rabu: [07.00","https://lh5.googleusercontent.com/p/AF1QipNoK_23TGIkL0eBKT3kT0WoHOtDgnU3uAqH14DQ",*,"0x2e708abc235c7841:0x3093c2861e2d0ad1","ChIJQXhcI7yKcC4R0QotHobCkzA"
"Ida Laundry",*,"Beji Sari, RT04/RW13, Tambakaji, Kec. Ngaliyan, Kota Semarang, Jawa Tengah 50185","Beji Sari, RT04/RW13","Tambakaji","Binatu Cucian Kering","Asia/Jakarta",*,"0852-0171-4240","0852-0171-4240, +62 852-0171-4240","YES",11,4.9,"https://search.google.com/local/reviews?placeid=ChIJT-_Hx6WKcC4RgrPltJWATYk&q=la","https://www.google.com/maps?cid=9893705336876282754",-6.9876054,110.343351,,,"Minggu: [06.00-22.00], Senin: [06.00-22.00], Selasa: [06.00-22.00], Rabu: [06.00","https://lh5.googleusercontent.com/p/AF1QipOJMlnnm3Wu_5xhUcE_0hls-K1aiOzjeQdog-vY",*,"0x2e708aa5c7c7ef4f:0x894d8095b4e5b382","ChIJT-_Hx6WKcC4RgrPltJWATYk"
"Detail Laundry",*,"Jl. Raya Beringin, Tambakaji, Kec. Ngaliyan, Kota Semarang, Jawa Tengah 50189","Jl. Raya Beringin","Tambakaji","Binatu","Asia/Jakarta",*,"0878-6333-4828","0878-6333-4828, +62 878-6333-4828","YES",12,4.7,"https://search.google.com/local/reviews?placeid=ChIJq9l3gzJhcC4RUXdFFX1TI5Y&q=la","https://www.google.com/maps?cid=10818582526566954833",-6.9924173,110.3264904,"https://detail.pesanlaundry.com/","detail.pesanlaundry.com","Minggu: [07.00-16.00], Senin: [07.00-20.00], Selasa: [07.00-20.00], Rabu: [07.00","https://lh5.googleusercontent.com/p/AF1QipOhQuFjm49NMnFH26rvP1j8zhrzUTru8oDP_5hS",*,"0x2e7061328377d9ab:0x9623537d15457751","ChIJq9l3gzJhcC4RUXdFFX1TI5Y"
"Cahaya Laundry Ngaliyan",*,"Jalan Koptusuyono, RT 04 RW 04, Wonosari, Ngaliyan, Tambakaji, Kec. Ngaliyan, Ko","Jalan Koptusuyono, RT 04 RW 04, Wonosari, Ngaliyan","Tambakaji","Binatu Cucian Kering","Asia/Jakarta",*,"0819-0170-7026","0819-0170-7026, +62 819-0170-7026","NO",4,4.8,"https://search.google.com/local/reviews?placeid=ChIJCwAAAKWKcC4R42ZwK2WNnqA&q=la","https://www.google.com/maps?cid=11573843558048753379",-6.991784399999999,110.3398386,,,"Minggu: [08.00-16.00], Senin: [08.00-16.00], Selasa: [08.00-16.00], Rabu: [08.00","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=T5CUhG74qWk7h_bf1",*,"0x2e708aa50000000b:0xa09e8d652b7066e3","ChIJCwAAAKWKcC4R42ZwK2WNnqA"
"Cika Laundry",*,"Jl. Soekarno Hatta No.61, Palebon, Kec. Pedurungan, Kota Semarang, Jawa Tengah 5","Jl. Soekarno Hatta No.61","Palebon","Binatu Cucian Kering","Asia/Jakarta",*,"0857-2931-5058","0857-2931-5058, +62 857-2931-5058","YES",161,4.9,"https://search.google.com/local/reviews?placeid=ChIJV8I8-_yMcC4R7fckCseh6Y8&q=la","https://www.google.com/maps?cid=10369997493238036461",-7.005730499999999,110.4703454,,,"Minggu: [06.30-22.00], Senin: [06.30-22.00], Selasa: [06.30-22.00], Rabu: [06.30","https://lh5.googleusercontent.com/p/AF1QipPe7kwkEQ4vMsdoqG22LkCa2PDOmlf-M8Z1imJq",*,"0x2e708cfcfb3cc257:0x8fe9a1c70a24f7ed","ChIJV8I8-_yMcC4R7fckCseh6Y8"
"Semarang Laundry Center - Premium Express",*,"B1, Jl. Tlogosari Raya 1 No.68, Tlogosari Kulon, Pedurungan, Semarang City, Cent","B1","Jl. Tlogosari Raya 1 No.68","Binatu, Layanan Binatu","Asia/Jakarta",*,"0851-7288-5577","0851-7288-5577, +62 851-7288-5577","YES",148,4.8,"https://search.google.com/local/reviews?placeid=ChIJOSGcJK6NcC4RCmgb0tmEE4g&q=la","https://www.google.com/maps?cid=9805326884783482890",-6.9831911,110.4596299,"https://linktr.ee/semaranglaundrycenter","linktr.ee","Minggu: [07.00-22.00], Senin: [07.00-22.00], Selasa: [07.00-22.00], Rabu: [07.00","https://lh5.googleusercontent.com/p/AF1QipPC1YF7egu8Yp_R84wb6owOO-REVHtVNj4ufTrl",*,"0x2e708dae249c2139:0x881384d9d21b680a","ChIJOSGcJK6NcC4RCmgb0tmEE4g"
"Premium Plus Laundry",*,"Jl. Nogososro No.26, Tlogosari Kulon, Kec. Pedurungan, Kota Semarang, Jawa Tenga","Jl. Nogososro No.26","Tlogosari Kulon","Binatu","Asia/Jakarta",*,"0812-8374-1980","0812-8374-1980, +62 812-8374-1980","YES",164,4.4,"https://search.google.com/local/reviews?placeid=ChIJ2wNK3deNcC4RTJ8QwsUiiDE&q=la","https://www.google.com/maps?cid=3569140937450889036",-6.9802406999999995,110.46275849999999,"http://www.premiumpluslaundri.com/","premiumpluslaundri.com","Minggu: [08.00-20.00], Senin: [08.00-20.00], Selasa: [08.00-20.00], Rabu: [08.00","https://lh5.googleusercontent.com/p/AF1QipPsYuRb29AjybHgtCCQiDNqX2xAxlUm2bm6iPPt",*,"0x2e708dd7dd4a03db:0x318822c5c2109f4c","ChIJ2wNK3deNcC4RTJ8QwsUiiDE"
"Laundry Lorentz Pedurungan",*,"Jl. Panda Utara III No.27, RT.4/RW.5, Palebon, Kec. Pedurungan, Kota Semarang, J","Jl. Panda Utara III No.27","RT.4/RW.5, Palebon","Binatu","Asia/Jakarta",*,"0813-2632-0138","0813-2632-0138, +62 813-2632-0138","NO",10,4.8,"https://search.google.com/local/reviews?placeid=ChIJt7NbGECNcC4RORzF21IFkJ4&q=la","https://www.google.com/maps?cid=11425638108071533625",-7.001701199999999,110.4625305,,,"Minggu: [11.45-20.00], Senin: [08.00-20.00], Selasa: [08.00-20.00], Rabu: [08.00","https://lh5.googleusercontent.com/p/AF1QipMeO98PJRAc9ippqBRhWGtWQLx-_m-bnNUN707F",*,"0x2e708d40185bb3b7:0x9e900552dbc51c39","ChIJt7NbGECNcC4RORzF21IFkJ4"
"Resik Laundry",*,"Jl. Zebra Dalam No.12, RT.004, Pedurungan Kidul, Kec. Pedurungan, Kota Semarang,","Jl. Zebra Dalam No.12","RT.004, Pedurungan Kidul","Binatu","Asia/Jakarta",*,"0857-2790-5019","0857-2790-5019, +62 857-2790-5019","YES",67,5,"https://search.google.com/local/reviews?placeid=ChIJpzxUtCKNcC4RjOTxylaBSiQ&q=la","https://www.google.com/maps?cid=2615044743414015116",-7.0162246999999995,110.47823369999999,,,"Minggu: [05.30-21.30], Senin: [05.30-21.30], Selasa: [05.30-21.30], Rabu: [05.30","https://lh5.googleusercontent.com/p/AF1QipPOW9w1gVIBdkSO0XplWcozUhYhUxa0HklI5hUV",*,"0x2e708d22b4543ca7:0x244a8156caf1e48c","ChIJpzxUtCKNcC4RjOTxylaBSiQ"
"Premium Plus Laundry Majapahit",*,"XFPJ+5G7, Pedurungan Kidul, Kec. Pedurungan, Kota Semarang, Jawa Tengah 50192","XFPJ+5G7","Pedurungan Kidul","Binatu","Asia/Jakarta",*,"0812-8379-1980","0812-8379-1980, +62 812-8379-1980","YES",26,4.6,"https://search.google.com/local/reviews?placeid=ChIJgy9WDIqNcC4RAGu2YFzYQlM&q=la","https://www.google.com/maps?cid=5999595544882080512",-7.014558399999999,110.4812748,"http://www.premiumpluslaundri.com/","premiumpluslaundri.com","Minggu: [08.00-21.00], Senin: [08.00-21.00], Selasa: [08.00-21.00], Rabu: [08.00","https://lh5.googleusercontent.com/p/AF1QipPr3dAhREXPTCCe3300PFctDXuh0_1FEMCtoIH9",*,"0x2e708d8a0c562f83:0x5342d85c60b66b00","ChIJgy9WDIqNcC4RAGu2YFzYQlM"
"Laundry & Dry Clean Amerta",*,"Jl. Graha Mukti Raya No.385, Tlogosari Kulon, Kec. Pedurungan, Kota Semarang, Ja","Jl. Graha Mukti Raya No.385","Tlogosari Kulon","Binatu","Asia/Jakarta",*,"0813-2774-8888","0813-2774-8888, +62 813-2774-8888","YES",41,4.7,"https://search.google.com/local/reviews?placeid=ChIJf7JnSsOMcC4RfD-V_6aCO9c&q=la","https://www.google.com/maps?cid=15509133395544588156",-6.989970899999999,110.4617148,,,"Minggu: [07.00-17.00], Senin: [07.00-19.00], Selasa: [07.00-19.00], Rabu: [07.00","https://lh5.googleusercontent.com/p/AF1QipMX2BDh-PQWVTwBTQKspgddDd9p3y3CMKGQeTuC",*,"0x2e708cc34a67b27f:0xd73b82a6ff953f7c","ChIJf7JnSsOMcC4RfD-V_6aCO9c"
"Syifa Laundry",*,"Jl. Wolter Monginsidi No.102, Pedurungan Tengah, Kec. Pedurungan, Kota Semarang,","Jl. Wolter Monginsidi No.102","Pedurungan Tengah","Layanan Binatu","Asia/Jakarta",*,"0877-3959-5556","0877-3959-5556, +62 877-3959-5556","YES",29,5,"https://search.google.com/local/reviews?placeid=ChIJT1FY0fyMcC4REl7To7BzCkE&q=la","https://www.google.com/maps?cid=4686685564732399122",-7.0039755999999995,110.4704391,,,"Minggu: [07.30-20.00], Senin: [07.30-20.00], Selasa: [07.30-20.00], Rabu: [07.30","https://lh5.googleusercontent.com/p/AF1QipMgZsPsGBuNke9_1VQd4ysxHefkfXjAKehI75vj",*,"0x2e708cfcd158514f:0x410a73b0a3d35e12","ChIJT1FY0fyMcC4REl7To7BzCkE"
"SHIROMIZU LAUNDRY EXPRESS ANTAR JEMPUT 2 JAM BERES",*,"Jl. Wolter Monginsidi No.375, Pedurungan Tengah, Kec. Pedurungan, Kota Semarang,","Jl. Wolter Monginsidi No.375","Pedurungan Tengah","Layanan Binatu","Asia/Jakarta",*,"0857-0156-7284","0857-0156-7284, +62 857-0156-7284","YES",27,4.9,"https://search.google.com/local/reviews?placeid=ChIJgbt3hhqNcC4RCeJsWq33MXk&q=la","https://www.google.com/maps?cid=8733033476366590473",-7.0024128999999995,110.4714241,,,"Minggu: [08.00-21.00], Senin: [08.00-21.00], Selasa: [08.00-21.00], Rabu: [08.00","https://lh5.googleusercontent.com/p/AF1QipNY2-g1qmvF0Tc0JUg50uD_3hlpnaedhR6QPXo3",*,"0x2e708d1a8677bb81:0x7931f7ad5a6ce209","ChIJgbt3hhqNcC4RCeJsWq33MXk"
"Laundry Jabrik cabang Syuhada",*,"Jl. Syuhada Raya No.64, Tlogosari Kulon, Kec. Pedurungan, Kota Semarang, Jawa Te","Jl. Syuhada Raya No.64","Tlogosari Kulon","Binatu, Binatu Cucian Kering","Asia/Jakarta",*,"0812-2855-5069","0812-2855-5069, +62 812-2855-5069","YES",55,4.4,"https://search.google.com/local/reviews?placeid=ChIJEV3_S9yMcC4RrAySh0Ly4Yk&q=la","https://www.google.com/maps?cid=9935488620512283820",-6.994705499999999,110.4656775,,,"Minggu: [08.00-21.00], Senin: [06.30-21.00], Selasa: [06.30-21.00], Rabu: [06.30","https://lh5.googleusercontent.com/p/AF1QipN9yooyAD18mjr9Z13TuxMtjxwgz1BKwBE0Nnrc",*,"0x2e708cdc4bff5d11:0x89e1f24287920cac","ChIJEV3_S9yMcC4RrAySh0Ly4Yk"
"FLASH LAUNDRY EXPRESS CABANG MANYARAN",*,"Jl. Untung Suropati, Manyaran, Kec. Semarang Barat, Kota Semarang, Jawa Tengah 5","Jl. Untung Suropati","Manyaran","Layanan Binatu","Asia/Jakarta",*,,,"YES",54,5,"https://search.google.com/local/reviews?placeid=ChIJYzdt6gSLcC4RxtG06ZVmwKc&q=la","https://www.google.com/maps?cid=12087774193919513030",-7.0088183,110.38624779999999,,,"Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.00-21.00], Rabu: [07.00","https://lh5.googleusercontent.com/p/AF1QipNP9iJOrgc2e_QmGv10UrcEiQ4fq91Ue4p3kQFg",*,"0x2e708b04ea6d3763:0xa7c06695e9b4d1c6","ChIJYzdt6gSLcC4RxtG06ZVmwKc"
"Kayla Laundry Semarang Barat Terdekat ,Bersih ,Rapi,Wangi",*,"Jl. Puspanjolo Dalam IV No.3, Cabean, Kec. Semarang Barat, Kota Semarang, Jawa T","Jl. Puspanjolo Dalam IV No.3","Cabean","Binatu Cucian Kering","Asia/Jakarta",*,"0821-3316-8171","0821-3316-8171, +62 821-3316-8171","YES",15,4.9,"https://search.google.com/local/reviews?placeid=ChIJd3ZBGiuLcC4RTFetu8ZLbpM&q=la","https://www.google.com/maps?cid=10623511887937886028",-6.9835685,110.3971115,"https://kaylalaundrysemarang.wordpress.com/","wordpress.com","Minggu: [07.00-20.00], Senin: [07.00-20.00], Selasa: [07.00-20.00], Rabu: [07.00","https://lh5.googleusercontent.com/p/AF1QipPFnClxH9gzOxXVLhyVwAq6WPVaw8prwEnI81_s",*,"0x2e708b2b1a417677:0x936e4bc6bbad574c","ChIJd3ZBGiuLcC4RTFetu8ZLbpM"
"Express Laundry Raya",*,"Jl. Borobudur Utara Raya No.4, Manyaran, Kec. Semarang Barat, Kota Semarang, Jaw","Jl. Borobudur Utara Raya No.4","Manyaran","Binatu","Asia/Jakarta",*,"0823-6733-8829","0823-6733-8829, +62 823-6733-8829","YES",92,4.7,"https://search.google.com/local/reviews?placeid=ChIJodqs5LuLcC4Rr_d9Wvc4FV0&q=la","https://www.google.com/maps?cid=6707329855064504239",-6.998564699999999,110.37882859999999,"http://cleanpro.asia/","cleanpro.asia","Minggu: [07.00-22.00], Senin: [07.00-22.00], Selasa: [07.00-22.00], Rabu: [07.00","https://lh5.googleusercontent.com/p/AF1QipNo-zZtvIl77EftZsCJvnkQigA3ZeEMUO3bJw7I",*,"0x2e708bbbe4acdaa1:0x5d1538f75a7df7af","ChIJodqs5LuLcC4Rr_d9Wvc4FV0"
"Laundry Naufal Puspanjolo",*,"Jl. Puspanjolo Dalam XI, 15 semarang, Kec. Semarang Barat, Kota Semarang, Jawa T","Jl. Puspanjolo Dalam XI","15 semarang","Binatu","Asia/Jakarta",*,"0857-1366-4415","0857-1366-4415, +62 857-1366-4415","YES",51,4.9,"https://search.google.com/local/reviews?placeid=ChIJA8NbfjeLcC4RE4xPNDX4Yaw&q=la","https://www.google.com/maps?cid=12421482154659122195",-6.986478699999999,110.39914209999999,,,"Minggu: [07.00-20.00], Senin: [07.00-20.00], Selasa: [07.00-20.00], Rabu: [07.00","https://lh5.googleusercontent.com/p/AF1QipPBCk0ZJCPOiuCY040CxygA2kvSTMalE3AP3NTt",*,"0x2e708b377e5bc303:0xac61f835344f8c13","ChIJA8NbfjeLcC4RE4xPNDX4Yaw"
"ima laundry puspogiwang barat nomor 33 semarang barat",*,"Jl. Puspogiwang Barat No.33, Gisikdrono, Kec. Semarang Barat, Kota Semarang, Jaw","Jl. Puspogiwang Barat No.33","Gisikdrono","Layanan Binatu","Asia/Jakarta",*,"0852-2550-7199","0852-2550-7199, +62 852-2550-7199","YES",6,5,"https://search.google.com/local/reviews?placeid=ChIJxbA2NPGLcC4REc9SI7Uvmm4&q=la","https://www.google.com/maps?cid=7969734945613729553",-6.9859819,110.3901831,,,"Minggu: [08.00-21.00], Senin: [08.00-21.00], Selasa: [08.00-21.00], Rabu: [08.00","https://lh5.googleusercontent.com/p/AF1QipMQKsVfJSz19k1CY3h3xVO21R-zYvJkWCYG9iEN",*,"0x2e708bf13436b0c5:0x6e9a2fb52352cf11","ChIJxbA2NPGLcC4REc9SI7Uvmm4"
"Cika Laundry",*,"Jl. Anjasmoro Raya No.5, Karangayu, Kec. Semarang Barat, Kota Semarang, Jawa Ten","Jl. Anjasmoro Raya No.5","Karangayu","Binatu","Asia/Jakarta",*,"0815-6690-369","0815-6690-369, +62 815-6690-369","YES",221,4.6,"https://search.google.com/local/reviews?placeid=ChIJmbOSGzKLcC4RJJb-8hrxl84&q=la","https://www.google.com/maps?cid=14886632191344678436",-6.9812905999999995,110.3915287,,,"Minggu: [07.00-22.00], Senin: [07.00-22.00], Selasa: [07.00-22.00], Rabu: [07.00","https://lh5.googleusercontent.com/p/AF1QipMhTBrvN8SFlSytn0-Q_7j_WbFW-byDyrpgAeQl",*,"0x2e708b321b92b399:0xce97f11af2fe9624","ChIJmbOSGzKLcC4RJJb-8hrxl84"
"Rizqi Laundry ID",*,"Jl. Puspanjolo Dalam VI No.19, Cabean, Kec. Semarang Barat, Kota Semarang, Jawa ","Jl. Puspanjolo Dalam VI No.19","Cabean","Layanan Binatu","Asia/Jakarta",*,"0858-7654-9535","0858-7654-9535, +62 858-7654-9535","YES",21,4.8,"https://search.google.com/local/reviews?placeid=ChIJNcDn_zaLcC4Rle2_4QoNrS4&q=la","https://www.google.com/maps?cid=3363358837103914389",-6.9839649999999995,110.39944849999999,,,"Minggu: [07.00-20.00], Senin: [07.00-20.00], Selasa: [07.00-19.00], Rabu: [07.00","https://lh5.googleusercontent.com/p/AF1QipOzmbLqfaFUspRzQyviaoo3LDPpV6uwAy_AEXNz",*,"0x2e708b36ffe7c035:0x2ead0d0ae1bfed95","ChIJNcDn_zaLcC4Rle2_4QoNrS4"
"Mulia laundry Semarang",*,"Jl. Sri Rejeki Raya No.247, Gisikdrono, Kec. Semarang Barat, Kota Semarang, Jawa","Jl. Sri Rejeki Raya No.247","Gisikdrono","Binatu","Asia/Jakarta",*,"0857-1340-7695","0857-1340-7695, +62 857-1340-7695","YES",11,5,"https://search.google.com/local/reviews?placeid=ChIJg7udkkCLcC4RPOP7AAVqoPQ&q=la","https://www.google.com/maps?cid=17627205511252009788",-6.9933301,110.38374879999999,,,"Minggu: [08.00-20.00], Senin: [08.00-20.00], Selasa: [08.00-20.00], Rabu: [08.00","https://lh5.googleusercontent.com/p/AF1QipP9CqGY7-CLkckfZ6uXK22RYROZ_nYgBSWUzw3t",*,"0x2e708b40929dbb83:0xf4a06a0500fbe33c","ChIJg7udkkCLcC4RPOP7AAVqoPQ"
"Laundry Fresh",*,"Jalan Lebdosari Gang VIII No.9, Kelurahan Kalibanteng Kulon, Kecamatan Semarang ","Jalan Lebdosari Gang VIII No.9, Kelurahan Kalibanteng Kulon, Kecamatan Semarang ","Kalibanteng Kulon","Binatu","Asia/Jakarta",*,"(024) 7612260","(024) 7612260, +62 24 7612260","NO",12,4.7,"https://search.google.com/local/reviews?placeid=ChIJgWXeUieLcC4RPF8yOEyPDss&q=la","https://www.google.com/maps?cid=14631789796896431932",-6.992484999999999,110.379122,,,"Minggu: [06.00-20.00], Senin: [06.00-20.00], Selasa: [06.00-20.00], Rabu: [06.00","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Op3ghWiJXW_mmpKDm",*,"0x2e708b2752de6581:0xcb0e8f4c38325f3c","ChIJgWXeUieLcC4RPF8yOEyPDss"
