"Name","Description","Fulladdress","Street","Municipality","Categories","Time Zone","Amenities","Phone","Phones","Claimed","Review Count","Average Rating","Review URL","Google Maps URL","Latitude","Longitude","Website","Domain","Opening Hours","Featured Image","Cid","Fid","Place Id"
"Cahya Laundry",,"Pondok Benowo Indah BB 9, Babat Jerawat, Kec. Pakal, Surabaya, Jawa Timur 60197","Pondok Benowo Indah BB 9","Babat Jerawat","Binatu","Asia/Jakarta",,"0812-3193-6533","0812-3193-6533, +62 812-3193-6533","NO",1,5,"https://search.google.com/local/reviews?placeid=ChIJC8Hob0L_1y0RAgGlLlTBh0I&q=la","https://www.google.com/maps?cid=4794012895663161602",-7.2330489,112.62779599999999,,,"Sabtu: [07.00-22.00], Minggu: [07.00-22.00], Senin: [07.00-22.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipNxDmo_tyXFnBqUNi335ZxDF1KKKFyUO-7Wof0Y",*,"0x2dd7ff426fe8c10b:0x4287c1542ea50102","ChIJC8Hob0L_1y0RAgGlLlTBh0I"
"Molekul laundry",,"Jl. Beji No.54, Pakal, Kec. Pakal, Surabaya, Jawa Timur 60196","Jl. Beji No.54","Pakal","Binatu","Asia/Jakarta",,"0857-8124-2939","0857-8124-2939, +62 857-8124-2939","NO",7,3.9,"https://search.google.com/local/reviews?placeid=ChIJkRVdrdsBeC4R6VrWvcPbEKE&q=la","https://www.google.com/maps?cid=11606017873483815657",-7.2429076,112.61152609999999,,,"Sabtu: [07.00-21.00], Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipNiA8OHx4ZwY19yidTSaG1j2ET8k33uJ3KyLvSD",*,"0x2e7801dbad5d1591:0xa110dbc3bdd65ae9","ChIJkRVdrdsBeC4R6VrWvcPbEKE"
"One Up Laundry",,"Jl. Jurang Kuping, Benowo, Kec. Pakal, Surabaya, Jawa Timur 60195","Jl. Jurang Kuping","Benowo","Binatu Cucian Kering, Layanan Binatu","Asia/Jakarta",,"0852-3656-3858","0852-3656-3858, +62 852-3656-3858","YES",12,4.7,"https://search.google.com/local/reviews?placeid=ChIJvem4ZL8BeC4R-wWp4_p7Y9A&q=la","https://www.google.com/maps?cid=15015981900074911227",-7.2358625,112.608826,,,"Sabtu: [07.00-21.00], Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipMDDsHr2oUQ6DmiyiYkN2mztiShiw3uZOcZuAuV",*,"0x2e7801bf64b8e9bd:0xd0637bfae3a905fb","ChIJvem4ZL8BeC4R-wWp4_p7Y9A"
"Mungil laundry",,"Jl. Beji Pdam I No.28, Pakal, Kec. Pakal, Surabaya, Jawa Timur 60196","Jl. Beji Pdam I No.28","Pakal","Layanan Binatu","Asia/Jakarta",,"0813-3213-0074","0813-3213-0074, +62 813-3213-0074","YES",2,5,"https://search.google.com/local/reviews?placeid=ChIJVxzjE0kBeC4RtNRRQPDjauI&q=la","https://www.google.com/maps?cid=16315103221113803956",-7.2440266,112.61090689999999,,,"Sabtu: [07.00-20.00], Minggu: [07.00-19.00], Senin: [07.00-20.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipMBcVFwkD81gUxkL2KR2lyK9WrpcogeK4rmjWtu",*,"0x2e78014913e31c57:0xe26ae3f04051d4b4","ChIJVxzjE0kBeC4RtNRRQPDjauI"
"Clean Boss Laundry",,"Jl. Dreaming Land Blk. B6 No.23, Babat Jerawat, Kec. Pakal, Surabaya, Jawa Timur","Jl. Dreaming Land Blk. B6 No.23","Babat Jerawat","Layanan Binatu","Asia/Jakarta",,"0817-7951-9788","0817-7951-9788, +62 817-7951-9788","NO",4,5,"https://search.google.com/local/reviews?placeid=ChIJY2xMFQD_1y0RFWpmUaiu_y4&q=la","https://www.google.com/maps?cid=3386617482749307413",-7.2386968,112.6328376,,,"Sabtu: [07.00-21.00], Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipPtALP4C5zUPwREtq7vsg_XZEYf4f0QHsX-OHiH",*,"0x2dd7ff00154c6c63:0x2effaea851666a15","ChIJY2xMFQD_1y0RFWpmUaiu_y4"
"ION WET CLEAN",,"Northwest boulevard NV 5 no 9, Babat Jerawat, Kec. Pakal, Surabaya, Jawa Timur 6","Northwest boulevard NV 5 no 9","Babat Jerawat","Binatu, Binatu Cucian Kering, Layanan Binatu","Asia/Jakarta",,"0821-2209-2309","0821-2209-2309, +62 821-2209-2309","YES",43,4.8,"https://search.google.com/local/reviews?placeid=ChIJj62NQnf_1y0RsaHfcb8fddY&q=la","https://www.google.com/maps?cid=15453292603501420977",-7.2545927,112.62386529999999,"http://ionlaundry.com/","ionlaundry.com","Sabtu: [07.00-20.00], Minggu: [07.00-20.00], Senin: [07.00-20.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipMQ_VEnYJ48yFFBE1IUk8a-4_lCxsSNumjFht7c",*,"0x2dd7ff77428dad8f:0xd6751fbf71dfa1b1","ChIJj62NQnf_1y0RsaHfcb8fddY"
"Santika Laundry Tbk.",,"Jl. Pakal Madya No.87, Pakal, Kec. Pakal, Surabaya, Jawa Timur 60196","Jl. Pakal Madya No.87","Pakal","Layanan Binatu","Asia/Jakarta",,"0851-0442-1542","0851-0442-1542, +62 851-0442-1542","NO",5,5,"https://search.google.com/local/reviews?placeid=ChIJB81cuJwAeC4RG_u_lGGnSzM&q=la","https://www.google.com/maps?cid=3696231956736899867",-7.2436998,112.61414119999999,,,,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9jYJCzcAouvZBmikV",*,"0x2e78009cb85ccd07:0x334ba76194bffb1b","ChIJB81cuJwAeC4RG_u_lGGnSzM"
"Yellow Coin Laundry",,"Babat Jerawat, Kec. Pakal, Surabaya, Jawa Timur","Babat Jerawat","Kec. Pakal","Layanan Binatu","Asia/Jakarta",,"0895-3660-10022","0895-3660-10022, +62 895-3660-10022","YES",1,5,"https://search.google.com/local/reviews?placeid=ChIJ90-a-Qf_1y0R-HVtf0kWCMI&q=la","https://www.google.com/maps?cid=13981449548098008568",-7.235066,112.6265667,,,"Sabtu: [07.00-20.00], Minggu: [07.00-20.00], Senin: [07.00-20.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipO64TnxvcWrX90dSAdO4brvngvb1f2y9QA5JgC5",*,"0x2dd7ff07f99a4ff7:0xc20816497f6d75f8","ChIJ90-a-Qf_1y0R-HVtf0kWCMI"
"Wash & Clean Laundry",,"Jl. Pakal No.20, Pakal, Kec. Pakal, Surabaya, Jawa Timur 60196","Jl. Pakal No.20","Pakal","Binatu Cucian Kering","Asia/Jakarta",,"0857-3098-4591","0857-3098-4591, +62 857-3098-4591","NO",*,*,,"https://www.google.com/maps?cid=7740715395401156007",-7.237793,112.61980009999999,,,"Sabtu: [06.00-22.00], Minggu: [06.00-22.00], Senin: [06.00-22.00], Selasa: [06.0","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZMI7UmVBevirX0wtd",*,"0x2e7801d1276f1947:0x6b6c8ba3da4885a7","ChIJRxlvJ9EBeC4Rp4VI2qOLbGs"
"Laundry Rungkut Surabaya Rumah Laundry",,"Jl. Rungkut Asri XV No.29, Kali Rungkut, Kec. Rungkut, Surabaya, Jawa Timur 6029","Jl. Rungkut Asri XV No.29","Kali Rungkut","Layanan Binatu","Asia/Jakarta",,"0817-0321-7590","0817-0321-7590, +62 817-0321-7590","YES",51,4.7,"https://search.google.com/local/reviews?placeid=ChIJaf9G9EP71y0R0vTWIchYT_8&q=la","https://www.google.com/maps?cid=18397020619416204498",-7.3261728999999995,112.77704829999999,,,,"https://lh5.googleusercontent.com/p/AF1QipPyB9pGo1WVPZHqUX42jvW62c6ZnnfX_FUNWuBs",*,"0x2dd7fb43f446ff69:0xff4f58c821d6f4d2","ChIJaf9G9EP71y0R0vTWIchYT_8"
"Clean and Clean Laundry",,"171, Jl. Rungkut Madya No.No, Rungkut Kidul, Rungkut, Surabaya, East Java 60293","171","Jl. Rungkut Madya No.No","Binatu Cucian Kering","Asia/Jakarta",,"0851-8688-9934","0851-8688-9934, +62 851-8688-9934","YES",101,4.4,"https://search.google.com/local/reviews?placeid=ChIJux9zXtv61y0RqBifxds6CTE&q=la","https://www.google.com/maps?cid=3533420098236651688",-7.3315399999999995,112.7849833,"https://cleanclean-laundry.business.site/","business.site","Sabtu: [06.30-21.30], Minggu: [06.30-21.30], Senin: [06.30-21.30], Selasa: [06.2","https://lh5.googleusercontent.com/p/AF1QipMi9j9XBNwOkNc8nTS2IDtU3PIVCGcraXV3oWQ=",*,"0x2dd7fadb5e731fbb:0x31093adbc59f18a8","ChIJux9zXtv61y0RqBifxds6CTE"
"UNIVERSAL LAUNDRY SURABAYA",,"Jl. Raya Kalirungkut No.15 A, Kali Rungkut, Kec. Rungkut, Surabaya, Jawa Timur 6","Jl. Raya Kalirungkut No.15 A","Kali Rungkut","Layanan Binatu","Asia/Jakarta",,"0838-5454-0288","0838-5454-0288, +62 838-5454-0288","YES",11,4.8,"https://search.google.com/local/reviews?placeid=ChIJtT_3STj71y0RJERDuSQourA&q=la","https://www.google.com/maps?cid=12734535034535625764",-7.316091999999999,112.76982729999999,,,"Sabtu: [08.00-00.00], Minggu: [08.00-00.00], Senin: [08.00-00.00], Selasa: [08.0","https://lh5.googleusercontent.com/p/AF1QipN6ZVi4rpz9-i3Q9ArCtVCi0IUJRlpsfeR0hpag",*,"0x2dd7fb3849f73fb5:0xb0ba2824b9434424","ChIJtT_3STj71y0RJERDuSQourA"
"Deli Laundry Rungkut",,"Jl. Raya Kalirungkut No.119A, Kali Rungkut, Kec. Rungkut, Surabaya, Jawa Timur 6","Jl. Raya Kalirungkut No.119A","Kali Rungkut","Binatu","Asia/Jakarta",,"0812-1654-4113","0812-1654-4113, +62 812-1654-4113","YES",32,4.5,"https://search.google.com/local/reviews?placeid=ChIJDXJ7otH71y0RWjp_HEmnhiQ&q=la","https://www.google.com/maps?cid=2631974964697184858",-7.3245945,112.7693362,,,"Sabtu: [07.00-22.00], Minggu: [07.00-22.00], Senin: [07.00-22.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipMlSPx1zSeiOk2lRP-FlWrxdR9gVysIqswmkp4h",*,"0x2dd7fbd1a27b720d:0x2486a7491c7f3a5a","ChIJDXJ7otH71y0RWjp_HEmnhiQ"
"EASY LAUNDRY Express Premio",,"Jl. Medayu Utara XVII No.29A, Medokan Ayu, Kec. Rungkut, Surabaya, Jawa Timur 60","Jl. Medayu Utara XVII No.29A","Medokan Ayu","Layanan Binatu","Asia/Jakarta",,"0822-3340-1145","0822-3340-1145, +62 822-3340-1145","YES",79,4.9,"https://search.google.com/local/reviews?placeid=ChIJhYyyXcz71y0RlmMIV1u7k0c&q=la","https://www.google.com/maps?cid=5157671999245935510",-7.3220334,112.80079889999999,"https://easylaundryservice.business.site/","business.site","Sabtu: [08.00-22.00], Minggu: [08.00-22.00], Senin: [08.00-17.00, 18.30-22.30], ","https://lh5.googleusercontent.com/p/AF1QipNfFXaM_zSm6N2wDKXt-yq_CpNbC8LA-lQHJcIO",*,"0x2dd7fbcc5db28c85:0x4793bb5b57086396","ChIJhYyyXcz71y0RlmMIV1u7k0c"
"ION LAUNDRY - RUNGKUT",,"Jl. Rungkut Madya No.213 C, Medokan Ayu, Kec. Rungkut, Surabaya, Jawa Timur 6029","Jl. Rungkut Madya No.213 C","Medokan Ayu","Binatu, Binatu Cucian Kering, Layanan Binatu","Asia/Jakarta",,"0851-7423-8827","0851-7423-8827, +62 851-7423-8827","YES",42,4.1,"https://search.google.com/local/reviews?placeid=ChIJ4RLLtyv71y0RdX6_ZpDWqhw&q=la","https://www.google.com/maps?cid=2065699294790254197",-7.3319936,112.7882298,"http://www.ionlaundry.com/","ionlaundry.com","Sabtu: [07.00-20.00], Minggu: [07.00-20.00], Senin: [07.00-20.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipMJFZM7tl3Zb4laNegjVgoKqGidZgB6DpOHrYy4",*,"0x2dd7fb2bb7cb12e1:0x1caad69066bf7e75","ChIJ4RLLtyv71y0RdX6_ZpDWqhw"
"ZAIA Laundry Rungkut",,"07A, Rungkut Tengah, Surabaya, Jawa Timur 60293","07A","Rungkut Tengah","Binatu Cucian Kering, Jasa Cuci Jok Mobil, Toko Mesin Cuci & Pengering","Asia/Jakarta",,"0852-3652-0845","0852-3652-0845, +62 852-3652-0845","YES",114,4.8,"https://search.google.com/local/reviews?placeid=ChIJZZtW3g371y0RirUhx7ehbQ0&q=la","https://www.google.com/maps?cid=967607305646486922",-7.3315791,112.7687742,,,"Sabtu: [07.00-22.00], Minggu: [07.00-21.00], Senin: [07.00-22.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipMBC9GDgP_YjIjoKXpE2iPw0FMicgznVZ1uyfK-",9.676073056464869E+17,"0x2dd7fb0dde569b65:0xd6da1b7c721b58a","ChIJZZtW3g371y0RirUhx7ehbQ0"
"Eka Jaya Laundry",,"Jl. Raya Kalirungkut No.138 B, Kali Rungkut, Kec. Rungkut, Surabaya, Jawa Timur ","Jl. Raya Kalirungkut No.138 B","Kali Rungkut","Layanan Binatu","Asia/Jakarta",,"0812-3333-8565","0812-3333-8565, +62 812-3333-8565","YES",27,4.8,"https://search.google.com/local/reviews?placeid=ChIJXY0kU-f61y0RyRZkEAYv70Q&q=la","https://www.google.com/maps?cid=4967240617104250569",-7.3254242,112.7689305,,,"Sabtu: [07.00-21.00], Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.0","https://lh3.googleusercontent.com/gps-proxy/ALd4DhHiJqn9RNfo2JzxqOGLvC1FeRb6CV_D",*,"0x2dd7fae753248d5d:0x44ef2f06106416c9","ChIJXY0kU-f61y0RyRZkEAYv70Q"
"Oxy Laundry Rungkut Madya",,"Jl. Rungkut Madya No.83, Rungkut Kidul, Kec. Rungkut, Surabaya, Jawa Timur 60293","Jl. Rungkut Madya No.83","Rungkut Kidul","Binatu","Asia/Jakarta",,"0822-5776-9955","0822-5776-9955, +62 822-5776-9955","YES",57,3.9,"https://search.google.com/local/reviews?placeid=ChIJoZTebsT61y0R4Te6m4196ak&q=la","https://www.google.com/maps?cid=12243455109139937249",-7.331375899999999,112.7787551,,,"Sabtu: [07.00-22.00], Minggu: [07.00-22.00], Senin: [07.00-22.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipM4K3AVwIyUL9iIpAnRap0q8Cf86Ojv1PEVHgil",*,"0x2dd7fac46ede94a1:0xa9e97d8d9bba37e1","ChIJoZTebsT61y0R4Te6m4196ak"
"MAX Laundry Rungkut",,"Jl. Rungkut Menanggal Harapan B X No.1, Rungkut Menanggal, Kec. Gn. Anyar, Surab","Jl. Rungkut Menanggal Harapan B X No.1","Rungkut Menanggal","Layanan Binatu","Asia/Jakarta",,"0895-4282-14445","0895-4282-14445, +62 895-4282-14445","NO",18,5,"https://search.google.com/local/reviews?placeid=ChIJSTkAbbz71y0RcBBHxUo2xtM&q=la","https://www.google.com/maps?cid=15259944082156753008",-7.3366492,112.7756493,"https://instagram.com/maxlaundryrungkut?igshid=NjIwNzIyMDk2Mg==","instagram.com","Sabtu: [07.00-20.00], Minggu: [07.00-20.00], Senin: [07.00-20.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipNT6TiMoQpvdHbGabSHfEmEPbrcNB1p5896TelF",*,"0x2dd7fbbc6d003949:0xd3c6364ac5471070","ChIJSTkAbbz71y0RcBBHxUo2xtM"
"Senyum Laundry",,"Jl. Raya Lontar No.91, Lontar, Kec. Sambikerep, Surabaya, Jawa Timur 60216","Jl. Raya Lontar No.91","Lontar","Binatu","Asia/Jakarta",,"0812-3057-5758","0812-3057-5758, +62 812-3057-5758","YES",31,4.8,"https://search.google.com/local/reviews?placeid=ChIJkxtOvHz91y0RGykEAS4kx2g&q=la","https://www.google.com/maps?cid=7550043080314071323",-7.2845173,112.6708894,,,"Sabtu: [Buka 24 jam], Minggu: [Buka 24 jam], Senin: [Buka 24 jam], Selasa: [Buka","https://lh5.googleusercontent.com/p/AF1QipNZdE0MqJAvJ6NkdZrHr2eqsAcG8syBNopQbzUk",*,"0x2dd7fd7cbc4e1b93:0x68c7242e0104291b","ChIJkxtOvHz91y0RGykEAS4kx2g"
"SOne Laundry Lontar",,"Jl. Raya Lontar No.298A, Lontar, Kec. Sambikerep, Surabaya, Jawa Timur 60216","Jl. Raya Lontar No.298A","Lontar","Binatu","Asia/Jakarta",,"0878-1643-3211","0878-1643-3211, +62 878-1643-3211","YES",94,4.9,"https://search.google.com/local/reviews?placeid=ChIJcXnGOgX91y0Rwp2_vlpbnGk&q=la","https://www.google.com/maps?cid=7610057915654708674",-7.2827062,112.6611794,"https://desty.page/sonelaundry","desty.page","Sabtu: [07.00-21.00], Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipMmJ4swRdzGwPO5YhlzMyM5JXI31rT9RERi1Xkl",*,"0x2dd7fd053ac67971:0x699c5b5abebf9dc2","ChIJcXnGOgX91y0Rwp2_vlpbnGk"
"Fresh Laundry",,"Jl. Raya Lontar No.62, Lontar, Kec. Sambikerep, Surabaya, Jawa Timur 60216","Jl. Raya Lontar No.62","Lontar","Layanan Binatu","Asia/Jakarta",,"0858-8555-8869","0858-8555-8869, +62 858-8555-8869","YES",70,4.9,"https://search.google.com/local/reviews?placeid=ChIJoaVq__r91y0RiMT4LHmvI1Q&q=la","https://www.google.com/maps?cid=6062882458351223944",-7.281587999999999,112.658564,,,"Sabtu: [07.00-22.00], Minggu: [12.00-22.00], Senin: [07.00-22.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipP4R-eACNIfLmx0zZ7qtnjufLlsrZbSySU7ZqGC",*,"0x2dd7fdfaff6aa5a1:0x5423af792cf8c488","ChIJoaVq__r91y0RiMT4LHmvI1Q"
"Lord Laundry - Kiloan Premium",,"Jl. Raya Made No.39, Made, Kec. Sambikerep, Surabaya, Jawa Timur 60219","Jl. Raya Made No.39","Made","Layanan Binatu","Asia/Jakarta",,"0813-3338-8763","0813-3338-8763, +62 813-3338-8763","YES",36,4.9,"https://search.google.com/local/reviews?placeid=ChIJyWif8Cz91y0Rc_d1KkQCsbA&q=la","https://www.google.com/maps?cid=12731960113346508659",-7.277802599999999,112.63684479999999,,,"Sabtu: [08.00-21.00], Minggu: [08.00-21.00], Senin: [08.00-21.00], Selasa: [08.0","https://lh5.googleusercontent.com/p/AF1QipNmx569qy-nDhSvdyT9uo_zyqJv9CMT6OeNb-gZ",*,"0x2dd7fd2cf09f68c9:0xb0b102442a75f773","ChIJyWif8Cz91y0Rc_d1KkQCsbA"
"Apiko Laundry Citraland Taman Internasional (Wet & Dry Clean)",,"Ruko Taman Internasional A17, Citraland, Sambikerep, Kec. Sambikerep, Surabaya, ","Ruko Taman Internasional A17, Citraland","Sambikerep","Binatu","Asia/Jakarta",,"0823-3757-5750","0823-3757-5750, +62 823-3757-5750","YES",28,4.7,"https://search.google.com/local/reviews?placeid=ChIJ3aPuOCz91y0Rrs6r-V3gh40&q=la","https://www.google.com/maps?cid=10198366575429144238",-7.285575799999999,112.65296169999999,,,"Sabtu: [07.00-20.00], Minggu: [07.00-20.00], Senin: [07.00-20.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipPrP9VJwLs0QBo5DLukQnHlUuYJOGX5sZ9xVC1f",*,"0x2dd7fd2c38eea3dd:0x8d87e05df9abceae","ChIJ3aPuOCz91y0Rrs6r-V3gh40"
"ION EXPRESS LAUNDRY - BUMI INDAH",,"Jl. Bumi Indah No.56, Lontar, Kec. Sambikerep, Surabaya, Jawa Timur 60186","Jl. Bumi Indah No.56","Lontar","Binatu","Asia/Jakarta",,"0851-7201-5857","0851-7201-5857, +62 851-7201-5857","YES",18,4.7,"https://search.google.com/local/reviews?placeid=ChIJT-DoSnb_1y0RZCwoCGh3PDI&q=la","https://www.google.com/maps?cid=3619899489196190820",-7.2631248,112.67383099999999,,,"Sabtu: [07.00-23.00], Minggu: [07.00-23.00], Senin: [07.00-23.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipO5vwyw6M18-1v0y6KERwld3li53m-HzPz7ukTz",*,"0x2dd7ff764ae8e04f:0x323c776808282c64","ChIJT-DoSnb_1y0RZCwoCGh3PDI"
"Master Wash Laundry Surabaya",,"Villa Taman Telaga TJ-1/35 Citraland, Lidah Kulon, Kec. Lakarsantri, Surabaya, J","Villa Taman Telaga TJ-1/35 Citraland","Lidah Kulon","Layanan Binatu, Binatu","Asia/Jakarta",,"(031) 7323100","(031) 7323100, +62 31 7323100","YES",10,4.5,"https://search.google.com/local/reviews?placeid=ChIJgzRkpzz81y0RKms0AfIelyg&q=la","https://www.google.com/maps?cid=2924840507751557930",-7.295483,112.65435099999999,,,"Sabtu: [08.00-20.00], Minggu: [Tutup], Senin: [08.00-20.00], Selasa: [08.00-20.0","https://lh3.googleusercontent.com/gps-proxy/ALd4DhGMFlYblLnwJQU8HhlOGVEb-k0H196N",*,"0x2dd7fc3ca7643483:0x28971ef201346b2a","ChIJgzRkpzz81y0RKms0AfIelyg"
"CAHAYA LAUNDRY",,"Jl. Raya Lontar No.233, Lontar, Kec. Sambikerep, Surabaya, Jawa Timur 60216","Jl. Raya Lontar No.233","Lontar","Binatu Cucian Kering","Asia/Jakarta",,"0813-3566-7890","0813-3566-7890, +62 813-3566-7890","YES",27,4.7,"https://search.google.com/local/reviews?placeid=ChIJ142-L_P91y0RkykFu_Ao44g&q=la","https://www.google.com/maps?cid=9863772623266458003",-7.2834392999999995,112.66469989999999,,,"Sabtu: [07.00-21.00], Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipOi1nWECpP5V5SPrz4xcLkv-uqv47v5z9Icz4cT",*,"0x2dd7fdf32fbe8dd7:0x88e328f0bb052993","ChIJ142-L_P91y0RkykFu_Ao44g"
"Diamond Laundry",,"Jl. Raya Sambikerep No.18, Sambikerep, Kec. Sambikerep, Surabaya, Jawa Timur 602","Jl. Raya Sambikerep No.18","Sambikerep","Layanan Binatu","Asia/Jakarta",,"0896-9970-3857","0896-9970-3857, +62 896-9970-3857","NO",1,5,"https://search.google.com/local/reviews?placeid=ChIJAyxsy2791y0R5Ufxo0QC3i8&q=la","https://www.google.com/maps?cid=3449196858443909093",-7.2807189999999995,112.65757909999999,,,"Sabtu: [07.00-22.00], Minggu: [07.00-22.00], Senin: [07.00-22.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipPtuvCAU2omCsuvM3VNa5AlCDTGJjyfV_sdWif3",*,"0x2dd7fd6ecb6c2c03:0x2fde0244a3f147e5","ChIJAyxsy2791y0R5Ufxo0QC3i8"
"CITRA LAUNDRY",,"DK, Jl. Dk. Jelidro Tegal Gg. I No.26, RT.001/RW.001, Sambikerep, Kec. Sambikere","DK","Jl. Dk. Jelidro Tegal Gg. I No.26","Binatu, Layanan Binatu","Asia/Jakarta",,"0857-4881-9068","0857-4881-9068, +62 857-4881-9068","NO",1,5,"https://search.google.com/local/reviews?placeid=ChIJt5TEz3j-1y0RUW0LnpPG-sU&q=la","https://www.google.com/maps?cid=14265933106963508561",-7.2684646,112.6609544,,,"Sabtu: [Buka 24 jam], Minggu: [Buka 24 jam], Senin: [Buka 24 jam], Selasa: [Buka","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IKA7FKsuUetZR3lpw",*,"0x2dd7fe78cfc494b7:0xc5fac6939e0b6d51","ChIJt5TEz3j-1y0RUW0LnpPG-sU"
"City laundry",,"Jl. Blauran, Sawahan, Kec. Sawahan, Surabaya, Jawa Timur 60172","Jl. Blauran","Sawahan","Layanan Binatu","Asia/Jakarta",,"0878-5430-0353","0878-5430-0353, +62 878-5430-0353","YES",76,5,"https://search.google.com/local/reviews?placeid=ChIJUwquvGz51y0RLxZgYOw-HaE&q=la","https://www.google.com/maps?cid=11609504599381120559",-7.2581329,112.7331586,,,"Sabtu: [08.00-23.00], Minggu: [Tutup], Senin: [08.00-23.00], Selasa: [08.00-23.0","https://lh5.googleusercontent.com/p/AF1QipMqEw2JzpuoCZs1SAV03mFnjlzYC5gnd_RxpoNV",*,"0x2dd7f96cbcae0a53:0xa11d3eec6060162f","ChIJUwquvGz51y0RLxZgYOw-HaE"
"Glory Go Laundry Self Service Petemon Kali",,"Jl. Petemon Kali No.91A, RT.6/RW.2, Sawahan, Kec. Sawahan, Surabaya, Jawa Timur ","Jl. Petemon Kali No.91A","RT.6/RW.2, Sawahan","Layanan Binatu, Binatu","Asia/Jakarta",,"0852-3605-0625","0852-3605-0625, +62 852-3605-0625","YES",219,4.7,"https://search.google.com/local/reviews?placeid=ChIJn5ky5GT51y0R4j-ebecg_VI&q=la","https://www.google.com/maps?cid=5979972058566508514",-7.267894999999999,112.723868,,,"Sabtu: [Buka 24 jam], Minggu: [Buka 24 jam], Senin: [Buka 24 jam], Selasa: [Buka","https://lh5.googleusercontent.com/p/AF1QipMhG4oFJJUrnHKGdMVCI-Vv8tFOPPz9esftPimb",*,"0x2dd7f964e432999f:0x52fd20e76d9e3fe2","ChIJn5ky5GT51y0R4j-ebecg_VI"
"Oxy Laundry Petemon",,"Jl. Petemon Kali No.29B, Sawahan, Kec. Sawahan, Surabaya, Jawa Timur 60252","Jl. Petemon Kali No.29B","Sawahan","Layanan Binatu","Asia/Jakarta",,"0821-3226-3470","0821-3226-3470, +62 821-3226-3470","YES",44,4.7,"https://search.google.com/local/reviews?placeid=ChIJPUwHLVf51y0RhDyYRlG-95E&q=la","https://www.google.com/maps?cid=10518084711033093252",-7.2629798999999995,112.724734,,,"Sabtu: [07.00-20.00], Minggu: [07.00-20.00], Senin: [07.00-20.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipPUBlI1PlyanwAxGYB2vbyAKyu4c9n4UK0AQJA4",*,"0x2dd7f9572d074c3d:0x91f7be5146983c84","ChIJPUwHLVf51y0RhDyYRlG-95E"
"Laundry Terdekat",,"Jl. Petemon Bar. No.104, RW.12, Petemon, Kec. Sawahan, Surabaya, Jawa Timur 6025","Jl. Petemon Bar. No.104","RW.12, Petemon","Layanan Binatu","Asia/Jakarta",,"0823-3334-8700","0823-3334-8700, +62 823-3334-8700","YES",69,4.2,"https://search.google.com/local/reviews?placeid=ChIJ2ULGbIf51y0RiIR90ru1_4s&q=la","https://www.google.com/maps?cid=10087981508628153480",-7.2674802,112.72023929999999,,,"Sabtu: [Buka 24 jam], Minggu: [Buka 24 jam], Senin: [Buka 24 jam], Selasa: [Buka","https://lh5.googleusercontent.com/p/AF1QipOiYoTX1muZ2TTS9viB4nTQ7TzAGjjEiT-SXaWv",*,"0x2dd7f9876cc642d9:0x8bffb5bbd27d8488","ChIJ2ULGbIf51y0RiIR90ru1_4s"
