Name,Fulladdress,Municipality,Categories,Time Zone,Phones,Claimed,Review Count,Average Rating,Review URL,Google Maps URL,Latitude,Longitude,Website,Domain,Opening Hours,Featured Image
5àsec Semarang,"Jl. Veteran No.35, Mugassari, Kec. Semarang Sel., Kota Semarang, Jawa Tengah 502",Mugassari,Binatu,Asia/Jakarta,"(024) 8455875, +62 24 8455875",YES,111,4.2,https://search.google.com/local/reviews?placeid=ChIJ_Th8Zq2LcC4RzZGjBAhT0jo&q=la,https://www.google.com/maps?cid=4238541493211730381,-6.9969785,110.4161103,https://5asecindonesia.com/,5asecindonesia.com,"Minggu: [Tutup], Senin: [08.00-19.00], Selasa: [08.00-19.00], Rabu: [08.00-19.00",https://lh5.googleusercontent.com/p/AF1QipNUOBz1gzXxrbMVWv41JTzD27socReasRviXw=w
L'Pourca Laundry Tembalang SEMARANG,"WCJQ+RRH, Jl. Mulawarman Sel. II, Kramas, Kec. Tembalang, Kota Semarang, Jawa Te",Jl. Mulawarman Sel. II,Binatu,Asia/Jakarta,None,NO,22,4.5,https://search.google.com/local/reviews?placeid=ChIJ8bhb7bqOcC4R4CUh34xjZJs&q=la,https://www.google.com/maps?cid=11197184030239958496,-7.067937,110.4396029,None,None,"Minggu: [Tutup], Senin: [09.00-17.00], Selasa: [09.00-17.00], Rabu: [09.00-17.00",https://lh5.googleusercontent.com/p/AF1QipPU0wo5ZdWuZH8A09OslsCfCt21VM0YmrYP0vc=
Laundry Specialist,"Jl. Jatimulyo Jl. Tembalang Selatan No.5B, Pedalangan, Kec. Banyumanik, Kota Sem",Pedalangan,Layanan Binatu,Asia/Jakarta,"0813-9107-9264, +62 813-9107-9264",NO,56,4.3,https://search.google.com/local/reviews?placeid=ChIJFVezrqmOcC4RaOZj6DIVMik&q=la,https://www.google.com/maps?cid=2968458412781987432,-7.0583548,110.4347034,None,None,"Minggu: [08.00-21.00], Senin: [08.00-21.00], Selasa: [08.00-21.00], Rabu: [08.00",https://lh5.googleusercontent.com/p/AF1QipO_kNBq3EMzxATzTmwZWC1JVKGbc7D5wrO3YxSX
LAUNDRY-IN SEMARANG,"Jl. Lamongan III No.58, Sampangan, Kec. Gajahmungkur, Kota Semarang, Jawa Tengah",Sampangan,Binatu,Asia/Jakarta,"0821-3671-3601, +62 821-3671-3601",YES,110,4.9,https://search.google.com/local/reviews?placeid=ChIJf-ABG_CLcC4Rxq0NX6uaoL4&q=la,https://www.google.com/maps?cid=13736148924304829894,-7.0108048,110.3952965,None,None,"Minggu: [09.00-17.00], Senin: [09.00-17.00], Selasa: [Buka 24 jam], Rabu: [09.00",https://lh5.googleusercontent.com/p/AF1QipMHHaTpYrL6eL8z2KKonL99bnm3H-Pv43iAAGVH
Laundry Sweety,"Jl. Kelengan Kecil No.2/G, Kembangsari, Kec. Semarang Tengah, Kota Semarang, Jaw",Kembangsari,Layanan Binatu,Asia/Jakarta,"0858-6666-0158, +62 858-6666-0158",YES,103,4.8,https://search.google.com/local/reviews?placeid=ChIJccOc61OLcC4RAjrj__H2mM8&q=la,https://www.google.com/maps?cid=14958977681551735298,-6.9790999,110.4188948,https://www.instagram.com/sweetylaundrysemarang,instagram.com,"Minggu: [Tutup], Senin: [06.30-21.00], Selasa: [Tutup], Rabu: [Tutup], Kamis: [T",https://lh5.googleusercontent.com/p/AF1QipO8faEMFhM8mMB-kYbcAf5R0nLODsLCCFP2fWFV
L'Pourca Laundry Semarang,"Jl. Mayjend Sutoyo No.17a, Pekunden, Kec. Semarang Tengah, Kota Semarang, Jawa T",Pekunden,"Layanan Binatu, Binatu Cucian Kering, Binatu",Asia/Jakarta,"(024) 76444796, +62 24 76444796",NO,78,4.7,https://search.google.com/local/reviews?placeid=ChIJn5vHUA-LcC4R8Ri3qTee4dQ&q=la,https://www.google.com/maps?cid=15339715767708358897,-6.9861659,110.4240503,https://linktr.ee/lpourca,linktr.ee,"Minggu: [Tutup], Senin: [07.00-19.00], Selasa: [07.00-19.00], Rabu: [07.00-19.00",https://lh5.googleusercontent.com/p/AF1QipPs-QikciBxQvIti5JecXfrcF8kEH9co-SPlFoY
Dolphin Laundry & Dry Cleaning Semarang,"Indonesia, Ruko, Jl. Imam Bonjol No.147, Pindrikan Lor, Kec. Semarang Tengah, Ko",Jl. Imam Bonjol No.147,Layanan Binatu,Asia/Jakarta,"(024) 3516501, +62 24 3516501",NO,52,4.6,https://search.google.com/local/reviews?placeid=ChIJn_TmF02LcC4ReQLCWXwlkz8&q=la,https://www.google.com/maps?cid=4581046461977985657,-6.977086099999999,110.4120843,None,None,"Minggu: [Tutup], Senin: [08.00-18.00], Selasa: [08.00-18.00], Rabu: [08.00-18.00",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PHdAsUQ2_sW9x-aex
Daily Fun Wash Laundry Coin,"Jl. Anggrek IV No.50, Pekunden, Kec. Semarang Tengah, Kota Semarang, Jawa Tengah",Pekunden,Layanan Binatu,Asia/Jakarta,"0811-2770-209, +62 811-2770-209",YES,101,4.9,https://search.google.com/local/reviews?placeid=ChIJ8xDUPdqLcC4RdpfX8SbOzd0&q=la,https://www.google.com/maps?cid=15982657319269275510,-6.986464499999999,110.4255339,None,None,"Minggu: [08.00-17.00], Senin: [08.00-17.00], Selasa: [08.00-17.00], Rabu: [08.00",https://lh5.googleusercontent.com/p/AF1QipMXRNUcojvldHpyVm0-G3d8cUKeLihBRVQZrZWI
Binatu Semarang,"Jl. Gajahmada No.18, Bangunharjo, Kec. Semarang Tengah, Kota Semarang, Jawa Teng",Bangunharjo,Layanan Binatu,Asia/Jakarta,"(024) 3546848, +62 24 3546848",YES,53,4.2,https://search.google.com/local/reviews?placeid=ChIJF82zJFeLcC4RCQLUM9g95m0&q=la,https://www.google.com/maps?cid=7919084993569358345,-6.974425999999999,110.4202601,None,None,"Minggu: [Tutup], Senin: [07.30-17.30], Selasa: [07.30-17.30], Rabu: [07.30-17.30",https://lh5.googleusercontent.com/p/AF1QipO2m77WX7tWmhvBOy_R996o6tKprS-FjOzNrblP
Lares Laundry Express Semarang,"Jl. Labuan Raya No.9, Karangtempel, Kec. Semarang Tim., Kota Semarang, Jawa Teng",Karangtempel,"Layanan Binatu, Binatu",Asia/Jakarta,"0878-9090-9755, +62 878-9090-9755",YES,109,5.0,https://search.google.com/local/reviews?placeid=ChIJT7sHPcmNcC4Ria1F8tYpWVc&q=la,https://www.google.com/maps?cid=6294107957391371657,-6.987343699999999,110.4369156,None,None,"Minggu: [07.30-20.00], Senin: [07.30-20.00], Selasa: [07.30-20.00], Rabu: [07.30",https://lh5.googleusercontent.com/p/AF1QipM7lgdMgTZjItK4CgY8pNCbw2AxjL7X7z5lhFFo
Hello Laundry Semarang (Free Antar Jemput*),"Perumahan Jl. Sambiroto Baru No.9, Sambiroto, Kec. Tembalang, Kota Semarang, Jaw",Sambiroto,Layanan Binatu,Asia/Jakarta,"0812-2573-9226, +62 812-2573-9226",YES,62,4.9,https://search.google.com/local/reviews?placeid=ChIJYaf5MaqNcC4RB-ryjkUdARk&q=la,https://www.google.com/maps?cid=1801753510513142279,-7.0237872,110.4628268,http://wa.me/6281225739226,wa.me,"Minggu: [08.00-15.00], Senin: [07.00-20.00], Selasa: [07.00-20.00], Rabu: [07.00",https://lh5.googleusercontent.com/p/AF1QipPxcx4zQUXK2w_RsqCCkD3W116e932g18e1JxUM
Dobi Online Laundry (Laundry express gratis antar jemput),"Jl. Purwosari Raya No.61, RT.03/RW.02, Rejosari, Kec. Semarang Tim., Kota Semara","RT.03/RW.02, Rejosari","Binatu, Binatu Cucian Kering, Layanan Binatu",Asia/Jakarta,"0822-5000-5669, +62 822-5000-5669",YES,22,4.9,https://search.google.com/local/reviews?placeid=ChIJh_h52cqNcC4RHUsC-G1m7Fw&q=la,https://www.google.com/maps?cid=6695839368491453213,-6.9841148,110.4371274,None,None,"Minggu: [Tutup], Senin: [08.00-20.00], Selasa: [08.00-20.00], Rabu: [08.00-20.00",https://lh5.googleusercontent.com/p/AF1QipMeiUNpNmZrSX92asT-hxdd7TO8fffca9slAqDm
"SPESIALIS CUCI SPRINGBED, KARPET DAN SOFA SEMARANG TIMUR","Jl. Sendangsari Utara Raya No.106, Kalicari, Kec. Pedurungan, Kota Semarang, Jaw",Kalicari,Layanan Binatu,Asia/Jakarta,"0895-1487-9944, +62 895-1487-9944",YES,44,5.0,https://search.google.com/local/reviews?placeid=ChIJ731ZEk2NcC4RQ0PJhnxnOsc&q=la,https://www.google.com/maps?cid=14355900546731819843,-6.9953467,110.4549722,https://wa.link/gd8lxj,wa.link,"Minggu: [Buka 24 jam], Senin: [Buka 24 jam], Selasa: [Buka 24 jam], Rabu: [Buka ",https://lh5.googleusercontent.com/p/AF1QipMG1BhPHJmvaaEpnsr6nMk4ebpSP0IhKBpmAcHo
laundry kiloan dan satuan terdekat di semarang - Citra Laundry Semarang,"Jl. Gedong Songo Timur No.44, Manyaran, Kec. Semarang Barat, Kota Semarang, Jawa",Manyaran,Layanan Binatu,Asia/Jakarta,"0858-4252-7607, +62 858-4252-7607",YES,84,4.9,https://search.google.com/local/reviews?placeid=ChIJp83DRQ6LcC4RaU7hSJTvTw0&q=la,https://www.google.com/maps?cid=959248665810128489,-7.000835599999999,110.3892813,https://business.google.com/dashboard/l/02276246138703133110?hl=id,business.google.com,"Minggu: [Tutup], Senin: [07.00-18.00], Selasa: [07.00-18.00], Rabu: [07.00-18.00",https://lh5.googleusercontent.com/p/AF1QipONidfRGJX4evFwNhI82ae07TLdeOY4d_YAab_K
Qlap_Laundry Sepatu,"Jl. Bugangan VIII No.185, Rejosari, Kec. Semarang Tim., Kota Semarang, Jawa Teng",Rejosari,Layanan Binatu,Asia/Jakarta,"0822-2419-8038, +62 822-2419-8038",YES,90,5.0,https://search.google.com/local/reviews?placeid=ChIJI1YzX-SMcC4RFhm4Ocj3wXk&q=la,https://www.google.com/maps?cid=8773565988428323094,-6.9748975,110.43965,https://bit.ly/qlaplaundry185,bit.ly,"Minggu: [Tutup], Senin: [08.00-17.00], Selasa: [08.00-17.00], Rabu: [08.00-17.00",https://lh5.googleusercontent.com/p/AF1QipNE8CoKsNLcRjaXjJ-Dl3rR52fVuTHR6PFQmkaq
Laily Laundry,"Kp. Batiksari no No.18, Rejomulyo, Kec. Semarang Tim., Kota Semarang, Jawa Tenga",Rejomulyo,Layanan Binatu,Asia/Jakarta,"0812-1547-4236, +62 812-1547-4236",YES,14,5.0,https://search.google.com/local/reviews?placeid=ChIJUe15OZzzcC4RWV9e8sm2ND4&q=la,https://www.google.com/maps?cid=4482408507611438937,-6.969515599999999,110.431214,None,None,"Minggu: [Tutup], Senin: [07.00-21.00], Selasa: [07.00-21.00], Rabu: [07.00-21.00",https://lh5.googleusercontent.com/p/AF1QipO72TrQvYWTLy73m64i4BX2khNg0fyG38xdXA6V
Mesin Laundry by Duta Indah Abadi,"Jalan Dokter Cipto No.20, Kebonagung, Kec. Semarang Tim., Kota Semarang, Jawa Te",Kebonagung,Binatu,Asia/Jakarta,"0813-2802-1690, +62 813-2802-1690",NO,45,5.0,https://search.google.com/local/reviews?placeid=ChIJe-WvKdrzcC4R3I1uWmOrs7M&q=la,https://www.google.com/maps?cid=12948881796827614684,-6.971369999999999,110.4341623,http://www.mesinlaundry.co.id/,mesinlaundry.co.id,"Minggu: [Tutup], Senin: [09.00-17.00], Selasa: [09.00-17.00], Rabu: [09.00-17.00",https://lh5.googleusercontent.com/p/AF1QipOfuEmI1zY_jh6QOIxcxaTSKJ14OFPGe5FlXRip
Cika Laundry Hasanudin,"Jalan Hasanudin No.G11, Plombokan, Semarang Utara, Plombokan, Kec. Semarang Utar",Plombokan,Layanan Binatu,Asia/Jakarta,"0815-6505-562, +62 815-6505-562",YES,191,4.5,https://search.google.com/local/reviews?placeid=ChIJy5NYlrH0cC4REPBgorORBgg&q=la,https://www.google.com/maps?cid=578309802873122832,-6.969493099999999,110.412275,None,None,"Minggu: [07.00-22.00], Senin: [07.00-22.00], Selasa: [07.00-22.00], Rabu: [07.00",https://lh5.googleusercontent.com/p/AF1QipORDK0rsIHFhngn85lUmaZiWquTHgqMXhBK7TDm
BN Laundry Express,"Jl. Hasanudin No.223, Plombokan, Kec. Semarang Utara, Kota Semarang, Jawa Tengah",Plombokan,Layanan Binatu,Asia/Jakarta,"0813-5517-9086, +62 813-5517-9086",YES,214,4.8,https://search.google.com/local/reviews?placeid=ChIJj1qK2Bf1cC4RoHnRCpwnieM&q=la,https://www.google.com/maps?cid=16395679469568883104,-6.966499499999999,110.411248,http://bnlaundry.com/,bnlaundry.com,"Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.00-21.00], Rabu: [07.00",https://lh5.googleusercontent.com/p/AF1QipPFDyI7dSBcK9XRG4lgeojKDyDc9Bnxc_QCdo-f
Joy Laundry-Layanan Binatu Terdekat Kota Semarang Utara,"Jl. Selomas Bar. IV No.167, Panggung Lor, Kec. Semarang Utara, Kota Semarang, Ja",Panggung Lor,Layanan Binatu,Asia/Jakarta,"0813-2830-6473, +62 813-2830-6473",YES,17,4.8,https://search.google.com/local/reviews?placeid=ChIJ_zcqrrj0cC4RKRzmqHDrtSs&q=la,https://www.google.com/maps?cid=3149682383518047273,-6.9615781,110.4027879,None,None,"Minggu: [Tutup], Senin: [08.00-17.00], Selasa: [08.00-17.00], Rabu: [08.00-17.00",https://lh5.googleusercontent.com/p/AF1QipNumx6W2m_sL9GrAD-hDBwHcqLglvShajcAohLt
Orange Laundry Hasanudin,"Jl. Hasanudin G 7 B, Plombokan, Kec. Semarang Utara, Kota Semarang, Jawa Tengah ",Plombokan,Binatu,Asia/Jakarta,"0813-3333-9498, +62 813-3333-9498",NO,32,4.7,https://search.google.com/local/reviews?placeid=ChIJr-uqBgH1cC4R6sBWz7cuw6M&q=la,https://www.google.com/maps?cid=11800326815633293546,-6.9703152,110.4124013,None,None,"Minggu: [08.00-21.00], Senin: [08.00-21.00], Selasa: [08.00-21.00], Rabu: [08.00",https://lh5.googleusercontent.com/p/AF1QipPMEq21-RI1L0KCafuSTKZDd3Oyif5v_fw6fJzZ
QnC Laundry Semarang,"Jl. Tembalang Baru No.4, Tembalang, Kec. Tembalang, Kota Semarang, Jawa Tengah 5",Tembalang,Layanan Binatu,Asia/Jakarta,"0821-5566-3838, +62 821-5566-3838",YES,55,4.9,https://search.google.com/local/reviews?placeid=ChIJuzK99BaNcC4RrF7t_Ls5pKA&q=la,https://www.google.com/maps?cid=11575440421814099628,-7.0548239,110.4339822,http://www.qnclaundry.net/,qnclaundry.net,"Minggu: [08.00-12.00, 13.00-20.00], Senin: [08.00-12.00, 13.00-20.00], Selasa: [",https://lh5.googleusercontent.com/p/AF1QipOXwMpjh1dVxAoYb2YH5m1Y16tMPJDGd_Ol3loR
Oshin Laundry Tembalang,"jalan bulusan selatan raya ujung, Jl. Bulusan Selatan VII No.1 kav.1, Bulusan, K",Jl. Bulusan Selatan VII No.1 kav.1,"Binatu, Binatu Cucian Kering",Asia/Jakarta,"0812-2777-7924, +62 812-2777-7924",YES,205,4.8,https://search.google.com/local/reviews?placeid=ChIJdUCyM4-PcC4RRX_09iwznoI&q=la,https://www.google.com/maps?cid=9412016539465711429,-7.0659825,110.4473655,https://linktr.ee/oshinlaundryofficial,linktr.ee,"Minggu: [08.00-21.00], Senin: [08.00-21.00], Selasa: [08.00-21.00], Rabu: [08.00",https://lh5.googleusercontent.com/p/AF1QipOVokGcjq6u9hpAhytonLSGfF769liNVOPkeiZF
Orange Laundry Premium,"Jl. Banjarsari Raya Tembalang No.48 B, Tembalang, Kec. Tembalang, Kota Semarang,",Tembalang,Binatu Cucian Kering,Asia/Jakarta,"(024) 76405888, +62 24 76405888",YES,121,4.3,https://search.google.com/local/reviews?placeid=ChIJBz3U75mPcC4RrtMIi9YJsGI&q=la,https://www.google.com/maps?cid=7111194628678276014,-7.0597789,110.4402864,http://www.orangelaundrysemarang.com/,orangelaundrysemarang.com,"Minggu: [08.00-21.00], Senin: [08.00-21.00], Selasa: [08.00-21.00], Rabu: [08.00",https://lh5.googleusercontent.com/p/AF1QipMwAgVirO9lgtVyHhAdILvNGvzMLdDXDJuO0kQm
Daily Wash Laundromat Tembalang,"WCVP+MVG, Tembalang, Kec. Tembalang, Kota Semarang, Jawa Tengah 50275",Tembalang,Binatu,Asia/Jakarta,"0812-1842-6969, +62 812-1842-6969",NO,24,4.3,https://search.google.com/local/reviews?placeid=ChIJf_BdgDaNcC4RjUAUpDnAgT0&q=la,https://www.google.com/maps?cid=4432034862107738253,-7.0558133,110.4371902,http://thedailywash.com/,thedailywash.com,"Minggu: [08.30-20.00], Senin: [08.30-20.00], Selasa: [08.30-20.00], Rabu: [08.30",https://lh5.googleusercontent.com/p/AF1QipPbLxCR4OSckSCK3__jJ_pOJH7dySTEsSPKf8A9
Cahaya Laundry,"Jl. Prof. Soedarto No.33A, Tembalang, Kec. Tembalang, Kota Semarang, Jawa Tengah",Tembalang,Binatu Cucian Kering,Asia/Jakarta,"0812-2516-1983, +62 812-2516-1983",YES,34,5.0,https://search.google.com/local/reviews?placeid=ChIJ17-cg1uNcC4Rx0LHVk8vUbo&q=la,https://www.google.com/maps?cid=13425563981972980423,-7.055357,110.4355589,None,None,"Minggu: [06.00-19.30], Senin: [06.00-20.30], Selasa: [06.00-20.30], Rabu: [06.00",https://lh5.googleusercontent.com/p/AF1QipOnSV6bhR591yr9DLxrLsjDHJZxaBmiyq0HmOjW
"Zero Point Laundry (Shoe, Bag & Clothes)","Jl. Gondang Raya No.02B, Tembalang, Kec. Tembalang, Kota Semarang, Jawa Tengah 5",Tembalang,Binatu,Asia/Jakarta,"0856-0063-3221, +62 856-0063-3221",YES,114,4.9,https://search.google.com/local/reviews?placeid=ChIJHepXAqWOcC4RQj3lkvVwM8M&q=la,https://www.google.com/maps?cid=14065710261241986370,-7.0605131,110.4418598,None,None,"Minggu: [12.00-21.00], Senin: [09.00-21.00], Selasa: [09.00-21.00], Rabu: [09.00",https://lh5.googleusercontent.com/p/AF1QipOR3a_PAUqUZZC-OlzT6H0-aM2-mPrNzhbEsuUh
Orange Laundry Cabang Sirajudin,"Jl. Jatimulyo No.1, Tembalang, Kec. Tembalang, Kota Semarang, Jawa Tengah 50268",Tembalang,Binatu Cucian Kering,Asia/Jakarta,"0857-4166-6659, +62 857-4166-6659",YES,41,4.1,https://search.google.com/local/reviews?placeid=ChIJvxMhmKaOcC4Rcgctyj2SgiY&q=la,https://www.google.com/maps?cid=2774941114496255858,-7.058356099999999,110.4352363,http://www.orangelaundrysemarang.com/,orangelaundrysemarang.com,"Minggu: [08.00-21.00], Senin: [08.00-21.00], Selasa: [08.00-21.00], Rabu: [08.00",https://lh5.googleusercontent.com/p/AF1QipPFXmk7Xd4pMjwPtruNPVUtoDNulCJI16Ka83WK
B Clean Laundry,"Jalan Prof. Soedarto, No 127 D, Tembalang, Pedalangan, Kec. Banyumanik, Kota Sem",Pedalangan,"Layanan Binatu, Binatu",Asia/Jakarta,"0815-6559-911, +62 815-6559-911",YES,22,4.5,https://search.google.com/local/reviews?placeid=ChIJhbMEoAGMcC4RXMPrRnmvzkQ&q=la,https://www.google.com/maps?cid=4958093175197254492,-7.0540252,110.4304489,None,None,"Minggu: [08.00-21.00], Senin: [08.00-21.00], Selasa: [08.00-21.00], Rabu: [08.00",https://lh5.googleusercontent.com/p/AF1QipP9SluWTi5Jk7VmARf4koEtkruEkyKHwBa_5hQk
Bara Laundry,"Jl. KH. Sirojudin No.16, Tembalang, Kec. Tembalang, Kota Semarang, Jawa Tengah 5",Tembalang,Layanan Binatu,Asia/Jakarta,"0877-6690-9075, +62 877-6690-9075",YES,80,5.0,https://search.google.com/local/reviews?placeid=ChIJhYnrxM-PcC4RFCGbfwFyOf0&q=la,https://www.google.com/maps?cid=18246740716029681940,-7.0567896,110.435784,https://www.instagram.com/baralaundry.id/,instagram.com,"Minggu: [09.00-21.00], Senin: [08.00-21.00], Selasa: [08.00-21.00], Rabu: [08.00",https://lh5.googleusercontent.com/p/AF1QipOpPgMHKTv6Z2mPazgQvaDb6mOmqUURvXw378Ou
Mido Laundry,"Unnamed Road, Jl. Tapak Tugurejo gang V Rt 02/03 No 27, Tugurejo, Kec. Tugu, Kot",Tugurejo,Layanan Binatu,Asia/Jakarta,"0882-0036-03612, +62 882-0036-03612",YES,28,5.0,https://search.google.com/local/reviews?placeid=ChIJlWrlb9qLcC4R76qdWzRT93U&q=la,https://www.google.com/maps?cid=8500354306025564911,-6.9821748,110.3447857,None,None,"Minggu: [06.00-20.00], Senin: [06.00-20.30], Selasa: [06.00-21.00], Rabu: [06.00",https://lh5.googleusercontent.com/p/AF1QipMgYMoKpB9LKG8tqFziEFRmK3TG6jEqDHK27c-4
LULUK LAUNDRY,"Jl. Tugurejo A6 No.47, RT.003/RW.001, Tugurejo, Kec. Tugu, Kota Semarang, Jawa T","RT.003/RW.001, Tugurejo",Binatu Cucian Kering,Asia/Jakarta,"0815-7526-1251, +62 815-7526-1251",NO,15,5.0,https://search.google.com/local/reviews?placeid=ChIJ44NQw7SKcC4RSiJq9Ltb9_g&q=la,https://www.google.com/maps?cid=17939908503471268426,-6.9795421,110.35088,None,None,"Minggu: [08.00-20.00], Senin: [08.00-20.00], Selasa: [08.00-20.00], Rabu: [08.00",https://lh5.googleusercontent.com/p/AF1QipP8gLfNE6aFI29Nd_KxUjiFldDkyW8ZJFaMQksG
In-Dry Laundry,"Jl.wologito tengah III B no.3, Kembangarum, Kec. Semarang Barat, Kota Semarang, ",Kembangarum,Binatu,Asia/Jakarta,"0813-3635-3736, +62 813-3635-3736",YES,40,5.0,https://search.google.com/local/reviews?placeid=ChIJy8qV3suLcC4R2XDtHx1ZsAk&q=la,https://www.google.com/maps?cid=698155923867005145,-6.9948336,110.3774074,None,None,"Minggu: [06.00-20.00], Senin: [06.00-20.00], Selasa: [06.00-20.00], Rabu: [06.00",https://lh5.googleusercontent.com/p/AF1QipOvQLW5Ub35Xnsoza643jldiSHDyqR1IH_u9ErQ
